costheta_jn luminosity_distance_Mpc m1_detector_frame_Msun m2_detector_frame_Msun lambda1 lambda2 spin1 spin2 costilt1 costilt2
-7.123375610926312440e-01 3.297806443707134605e+01 1.634981734191254477e+00 1.163977121282603111e+00 3.587102382432015020e+02 6.194977837337497704e+02 4.309861762695109400e-02 3.758296404911266875e-02 1.809951660309828680e-01 6.015279538308743179e-01
-8.094407307287415643e-01 3.725219208500734425e+01 1.623509389855757545e+00 1.172099269021562140e+00 6.786800846371025955e+02 1.995023689760355410e+02 2.767794834136953069e-02 4.018294991079941064e-02 5.773808991011076808e-01 7.680009783196199979e-01
-8.316685015377265344e-01 4.028045955044758841e+01 1.393227980353807016e+00 1.358023513222559764e+00 3.737315882703354077e+02 2.219035775165839368e+02 1.167272592210967866e-02 3.004815679650434113e-02 2.936268119397915100e-01 -6.669565234487581096e-01
-6.541508019482348280e-01 3.013746469943103534e+01 1.386207855546936818e+00 1.365348955040558865e+00 1.235295410856025910e+03 7.244603015624066700e+01 1.159037017228548710e-02 9.115582590192116211e-03 9.196699285848549676e-01 -3.203120053005690249e-01
-6.242377507427487870e-01 2.907762803812266483e+01 1.542963052774316779e+00 1.229633524479543771e+00 6.855208115432017166e+02 1.598439784564252477e+02 3.410208315126828094e-02 3.806478478707862878e-02 -1.055665834999186814e-01 5.514683757790386220e-01
-7.614456048761634177e-01 3.391529717600700877e+01 1.387017290415155202e+00 1.364164859335546875e+00 2.372791330612286060e+02 3.068869767580492862e+02 3.538067612635223402e-02 4.188260263255696308e-02 6.370557431456135289e-01 -8.360725040129095564e-01
-6.260210938073728082e-01 3.066049991378477557e+01 1.681216848644513817e+00 1.134398246621855399e+00 1.612070614857609385e+00 8.033359953681382422e+02 3.135351049952988384e-02 3.953814611220007880e-02 7.650241681081207945e-01 4.398825859497466628e-01
-9.542294460636464581e-01 4.472616291395036825e+01 1.491905682029041946e+00 1.270178675706771232e+00 2.812851128721726468e+02 9.362470145861461788e+02 1.841720268355662854e-02 3.242525364338613020e-02 1.364789199438473100e-01 2.864266794436059471e-01
-7.342209957353074135e-01 3.398188695161185535e+01 1.520505784249873926e+00 1.246870292202430397e+00 8.055568398102556671e+01 1.350450945296480825e+02 1.147393455104553546e-02 6.178644559012697740e-03 4.748543697916530193e-01 -8.298732833683187815e-01
-9.276817635957129715e-01 4.405093299119386785e+01 1.478932800687437821e+00 1.280810613060496816e+00 5.785638557581797841e+02 4.290501523994115587e+02 6.306559727634535734e-03 2.529763903603719603e-03 -1.614843331126873949e-01 8.779427487483938419e-01
-8.825528149446216775e-01 4.298529222076217593e+01 1.536603662438479123e+00 1.234622551327922313e+00 8.214477143583883390e+02 5.656436993501785082e+02 2.231726696307285290e-02 1.520838984103082929e-02 7.364777329899859781e-01 4.228589880591546724e-01
-6.172279121322010731e-01 2.982668406843285780e+01 1.546017004703105879e+00 1.227411942795939570e+00 5.245767527004875319e+02 4.087075958087777394e+02 3.053391176435366755e-02 4.994126099398375762e-02 2.624571997827698788e-01 2.497967190762016565e-01
-7.337325394482909768e-01 3.436244258998215884e+01 1.460095123161623709e+00 1.296959241496315807e+00 7.169343886692595333e+02 6.216121859154951608e+02 5.874116018065252826e-03 1.321318834103526497e-02 -8.901925341267398206e-01 9.611733306511771602e-01
-8.070536985840826016e-01 3.647154213380631660e+01 1.464425236119596851e+00 1.293251006386216817e+00 8.563689365428990641e+01 6.116578692893651805e+02 1.172816787375379442e-02 1.441168356721776907e-02 1.472766550122570073e-01 2.763355204126804465e-01
-8.199568808285342403e-01 3.843785503204291842e+01 1.413875796420802855e+00 1.338726435437297413e+00 6.635631513436305795e+02 6.603073569759624206e+02 2.375444427049774529e-02 8.248215236548845329e-04 1.438197548030776818e-01 -2.241540797906648244e-02
-6.985399191199749280e-01 3.264122787882737242e+01 1.425381728117571134e+00 1.327976393398377253e+00 2.189159304923873322e+02 5.260915861703097107e+02 7.119305875583253722e-03 4.708301954302852692e-03 -1.342547787008787075e-01 1.270488049351977122e-01
-8.074320159114507511e-01 3.707746676723652968e+01 1.613328112848158469e+00 1.178788964279890328e+00 4.485074444115450376e+01 5.577625864717896320e+02 1.734813177169684806e-02 4.805859746502227914e-02 3.302519933122978757e-01 5.895436775230047388e-01
-7.227151181975107752e-01 3.537887732990797218e+01 1.493033726114463500e+00 1.269024511294243096e+00 4.136854671865416222e+00 8.460359333738310852e+02 3.384837347252991208e-02 4.632886422542317056e-02 -5.656916128405743427e-01 5.249462005494837102e-01
-5.027555466413613505e-01 2.863893789976048510e+01 1.419562951989964183e+00 1.333272071374718371e+00 1.010381236400705234e+03 4.390229089705082401e+02 4.256150518554612655e-02 2.254472411536240228e-02 2.966056217703901821e-01 -6.235487591370439953e-01
-8.899159073917214391e-01 4.135204964627343571e+01 1.535364392066526973e+00 1.235461830736285682e+00 3.133750135622996709e+02 2.260822682364635341e+02 1.916442336708047700e-02 4.626480067311393440e-02 -5.660286475740441414e-01 6.334545850654649257e-01
-9.832505333746616172e-01 4.703537388359866611e+01 1.468403048120909826e+00 1.289838176127917402e+00 3.305149663426342386e+02 1.362627449459077297e+03 2.293885236438104533e-02 1.861702168434236845e-02 1.542725339002763152e-01 1.126336437073275493e-01
-7.386497573359143143e-01 3.489110735433585120e+01 1.407000035596009946e+00 1.345146220144881610e+00 4.689773577475161233e+02 1.396314262475295607e+02 5.352055380754617599e-03 2.054625100301645316e-02 -1.321574850653358391e-01 3.039238069897747842e-03
-9.824824996901523333e-01 4.552907264945935850e+01 1.494320147209341032e+00 1.267971351352527476e+00 8.492738492377502268e+01 4.753698895316195490e+02 4.617229684126159667e-02 4.881238497685053135e-02 1.886709329723550710e-01 -1.964040780812785492e-01
-9.101819770741934601e-01 4.148854709994571976e+01 1.558902045581515461e+00 1.217655879798595686e+00 1.492906549223864658e+02 7.990656942557150160e+02 1.932954798946685251e-03 2.569529763078358398e-02 8.549960846711209816e-01 7.404039143485399155e-01
-8.554425654199546702e-01 3.907834113918871566e+01 1.401212102579838970e+00 1.350621927325103222e+00 3.597444218976576167e+02 6.114688384106983676e+02 4.466724543516514129e-02 3.205738853242045411e-02 -6.884748294001973301e-01 9.808803955978696587e-01
-9.057990028127905768e-01 3.948381147674413683e+01 1.513950346193056129e+00 1.252260196282324767e+00 4.291655231034824851e+02 7.831095572267145144e+02 3.512005814644411639e-02 2.301576174350578388e-02 5.585570395990234749e-01 -4.903344706890290783e-01
-4.505171302540939005e-01 2.047441409517400146e+01 1.526650293233124733e+00 1.242253347861328683e+00 9.397092102305325625e+02 1.389542251233478396e+02 4.569973053909427707e-02 2.763915263603299380e-03 2.570052903508754927e-01 7.893037953125938699e-01
-6.129652832797519713e-01 3.015358428579209615e+01 1.529275283504727412e+00 1.240069596761634418e+00 2.945409007048759236e+02 1.228796908839542084e+03 1.961361959446780712e-02 3.761802937613241415e-02 -4.224210808610890933e-01 5.041032290511616720e-01
-6.871094332262637217e-01 3.085568132667072661e+01 1.571644570460074997e+00 1.208110143201289732e+00 2.487725776577662202e+02 8.681475037049293064e+01 3.193104026982886146e-02 2.107653018265071704e-02 8.067734437926223912e-01 -9.973541237998215792e-01
-9.453857051194101135e-01 4.122922948482963079e+01 1.473376080310882186e+00 1.285376908309872279e+00 4.356903362453734019e+01 3.805303659831199639e+02 2.482397194172325863e-02 8.245883943327092513e-03 -9.217709410707305984e-03 -9.080289325732644468e-01
-8.806483207314786954e-01 4.258005325876376190e+01 1.425402580512482809e+00 1.327964693899595705e+00 1.178397234194814473e+03 6.911033139235125589e+01 5.577129174688987348e-03 5.727104111292394793e-03 8.458741040991973881e-01 -2.852320213598115717e-01
-7.756798370388778840e-01 3.724591206843093971e+01 1.432362846908937115e+00 1.321556808451260778e+00 4.595139375826013293e+02 5.673298095500003910e+02 2.164893868400766599e-02 3.856143153169398763e-02 1.305168786854735228e-03 -4.309661876390669111e-02
-8.028655598312680608e-01 3.691348282744797160e+01 1.527392636573408291e+00 1.241518036283112414e+00 2.024466636540918785e+02 1.696506269435849106e+02 5.166667256918866177e-04 4.519045638866892728e-02 7.296343966355124389e-01 3.729494068668796902e-02
-8.198275865171844590e-01 4.002553819026811510e+01 1.434231478110274516e+00 1.319750637321325915e+00 2.097891468364863670e+02 5.163602479542742003e+02 3.121626649017346031e-02 1.557146528464961252e-02 -3.372654676184774769e-01 2.829952530095228291e-01
-8.161275393903205666e-01 3.998375289904446817e+01 1.402166236727816040e+00 1.349426743622188507e+00 3.208910588846740666e+02 2.859277959577072465e+02 1.766307018487400793e-02 1.250735660180599118e-02 -5.314656329279020541e-01 -3.196195969948303905e-01
-9.596918669418978975e-01 4.364481809196200146e+01 1.649984139899319358e+00 1.154062650672799339e+00 2.060047033651620154e+02 3.552750982397945023e+01 1.250622185739530198e-02 3.319480689254412226e-02 5.933424606811935620e-01 6.349177101395193645e-01
-6.893793238427879944e-01 3.363113203259663919e+01 1.453123824077812820e+00 1.303101754640203946e+00 7.546718641857846706e+02 3.268927379013954919e+02 2.926932179746291260e-02 1.708029382154670553e-02 -1.073606806782586576e-01 5.207290849931172083e-01
-9.104529271549512970e-01 3.896157561946132120e+01 1.610669544261727149e+00 1.180479304353474257e+00 1.419951290255179970e+02 7.458575365614615293e+02 2.501550132502683085e-02 4.320464010190138565e-02 -1.070760280777296042e-01 7.196355810642089956e-01
-7.351261751282639478e-01 3.699168658377941910e+01 1.441317486528314484e+00 1.313416388871450957e+00 2.451051512802749244e+00 7.377888643022778297e+02 4.203148123944325243e-02 2.006356537159215137e-02 -1.033809814850890491e-01 1.301614206221591019e-01
-8.918824253117746403e-01 4.093542624868675261e+01 1.411087531783216997e+00 1.341503331735768079e+00 3.606624582014389944e+02 1.640073176298823228e+03 3.985368887508346919e-02 1.542613470725708209e-02 1.282583604581586378e-01 6.026238326748328822e-01
-5.801935643536085818e-01 2.698715860153295409e+01 1.518747955140657968e+00 1.248270250312966567e+00 2.282943340875756633e+02 4.130042056589412596e+02 2.853309713525149175e-03 2.169823252410129667e-03 6.124710739879091204e-01 1.073470379064474754e-02
-8.230614409247308805e-01 3.886532876111012058e+01 1.382476972037684826e+00 1.369022038783030526e+00 4.688733418137599074e+01 1.075233728240688151e+03 1.291856571116402688e-02 8.914525572753526431e-03 3.420439803331939976e-02 5.208037731301284889e-01
-9.550905196597049285e-01 4.446753971383840565e+01 1.403806549100439227e+00 1.348212510056110425e+00 9.710467665306558729e+02 6.226438061955887804e+01 4.767587164622729551e-02 1.195993502002395265e-02 1.867862890015045130e-01 -5.738015477450321145e-01
-8.856087386312697651e-01 4.264937931868185927e+01 1.400218573496748276e+00 1.351571486915351450e+00 6.798306932750843998e+02 4.061814869333356910e+02 3.208298639482139170e-02 1.685335122486298493e-02 -3.493926458773501942e-01 6.371771882192280856e-01
-7.356053210857079749e-01 3.596324653741152844e+01 1.595355374450888375e+00 1.191090131413628628e+00 2.148107187570607834e+02 3.561418771258225036e+01 2.822739698501120637e-02 2.627816358729634719e-02 8.780452172756961771e-01 -8.141211440879938532e-01
-9.174842708846074890e-01 4.191112559969874241e+01 1.495688833527112349e+00 1.266775735868964192e+00 2.407559804098681511e+01 7.035283938171239697e+02 2.984918519480109222e-02 1.737835412225515602e-02 -8.508570723811326869e-03 -7.903848375666996939e-02
-9.531564039298107138e-01 4.363783669954206346e+01 1.414432246542611127e+00 1.338224364982823600e+00 3.444463975594098315e+02 9.892679881239472479e+02 3.452217430431014922e-02 2.015938207197656359e-02 4.927797147009502776e-01 -5.823316689628186271e-01
-8.973833843920501208e-01 4.054561995081333947e+01 1.563969016398440770e+00 1.213718497478795566e+00 4.903788680510587028e+01 2.043423605725895698e+02 1.869817439431505773e-02 6.489759780229201885e-03 3.336901759358134462e-02 7.471118006234395148e-01
-5.443613506855248252e-01 2.703853383738534433e+01 1.459814191223584690e+00 1.297239415547970953e+00 2.276055321807264704e+02 7.299422405107507075e+02 1.288320881176607292e-03 8.378394585651106549e-03 5.512480480688251028e-01 5.035420646563626423e-01
-4.105419842310366052e-01 2.520192169425013162e+01 1.671247050962092251e+00 1.140430617808949831e+00 1.431476464770887844e+02 1.034492295757030433e+02 3.756351330695584245e-02 1.094209541274143715e-02 6.020978022459402279e-01 3.710661237146871128e-01
-4.826332035325764935e-01 2.152236447543089781e+01 1.561027305038888979e+00 1.216010195542258865e+00 3.928621548058141855e+01 5.577262846587043441e+02 2.840214127686440521e-02 1.884422549890425042e-02 6.210288024390289152e-01 -4.519646397001007010e-01
-7.674617247329177383e-01 3.615660835889112690e+01 1.425298841994098842e+00 1.328078367687619554e+00 4.525162036050031702e+02 6.684624561069098263e+02 2.382007458977012868e-03 3.921337351767737768e-03 -7.679764369718521388e-01 4.292791923250005581e-01
-7.317926274578112622e-01 3.341614298698925012e+01 1.627124334361348623e+00 1.169506027081227417e+00 3.572248563106192023e+02 1.132930220081298557e+03 3.336953628109386172e-02 4.486991713560375787e-03 9.881338283781474496e-01 -5.963623867345938523e-01
-9.514438945581564777e-01 4.441109801127078782e+01 1.457567244773693815e+00 1.299185744838781575e+00 7.730692246220393145e+02 1.559984826721995717e+02 4.898688756306891767e-02 2.202301018393350990e-02 4.138738809569025845e-01 -9.209585771641571883e-01
-3.674106484572796094e-01 2.101909077466183007e+01 1.505152890068299332e+00 1.259438481060946469e+00 3.470950303457194082e+02 9.735401248029075987e+02 3.439652968823667112e-02 2.965212502351744286e-02 1.402643798545100129e-01 5.210196381126578347e-01
-7.217850891004906622e-01 3.540073854652307261e+01 1.408560058944101634e+00 1.343877225139818110e+00 3.679386308137687820e+02 1.029301202549545451e+03 1.840769857734198336e-02 6.478278348670502701e-03 5.237073175045570128e-01 6.241514701209135429e-01
-6.532200990731599211e-01 3.089173161127953549e+01 1.612705728603630151e+00 1.179237410871651237e+00 4.259206882484948551e+02 1.599474664177863815e+03 2.791869670987706317e-02 4.775131795743706165e-02 -7.701952726121792658e-02 9.664985093922988657e-01
-9.792068567425151748e-01 4.399625562842756921e+01 1.522067746586402759e+00 1.245384402993825468e+00 2.805802159249908101e+01 2.345030805610887228e+02 2.266309719949183635e-02 2.865578183577344867e-03 -5.313521615640527385e-01 6.727495433150594284e-01
-7.487826463044707781e-01 3.523245920075722637e+01 1.565259282550126585e+00 1.212730872603977605e+00 2.925139940129501497e+02 1.527129769155991426e+02 1.618086250086197761e-02 4.434112223235824740e-02 1.264984628377643083e-01 1.661896795523806758e-01
-9.432412344590319631e-01 4.676629337398751574e+01 1.520100231537397928e+00 1.247298930069668188e+00 8.188104879166866112e+01 8.866622926182631090e+02 4.786024445856142638e-03 8.812777236162448041e-03 2.390247416648794421e-01 8.295791911629175619e-01
-6.193332633515924446e-01 2.942458030763182109e+01 1.439726225695076467e+00 1.314910771909430842e+00 1.294425396535505115e+03 2.046871921863430259e+02 9.438974822341952495e-03 3.470057314240400544e-03 -1.144201857597285793e-01 9.583191307367444622e-01
-9.813643210060434274e-01 4.498355595049880407e+01 1.484697339902659285e+00 1.275997758933264059e+00 4.493606638355963128e+02 1.172034932663297297e+02 2.830572200157615084e-02 2.544986772650286930e-02 -6.303141411265184013e-02 1.951473720258180278e-01
-8.500130940093840737e-01 4.063787830206564422e+01 1.596886831095128079e+00 1.190210617649547720e+00 7.181666727124724048e+02 1.112782105300551763e+02 2.802041129634067276e-02 1.929853143047251252e-02 7.768064809671031412e-01 1.183157063616850357e-01
-9.771078781630757604e-01 4.274174237511397223e+01 1.528163865925466602e+00 1.241123967283203733e+00 6.153378092868974818e+02 1.264368916214262754e+03 1.562637028199989619e-02 1.814433226883323605e-02 6.512520796391949585e-01 5.610402503347858838e-01
-7.664515375293057264e-01 3.529008384241264196e+01 1.499145957385581429e+00 1.263958375800655398e+00 1.040023734457763567e+02 2.521547273839999548e+02 4.949501997158476697e-04 5.457842662142249959e-03 -9.909769719497534268e-01 -6.113356828835656565e-01
-5.732905670841602630e-01 2.917228884818129941e+01 1.423758290594524745e+00 1.329191709927013409e+00 1.113713335023574587e+02 3.149998895710290014e+00 4.715768721140702752e-02 1.319706942107504990e-03 -2.896263618120397121e-01 8.890407328125005115e-01
-8.770696914349130902e-01 4.068707310784340336e+01 1.433605116115172606e+00 1.320485038451576498e+00 7.402362333782025416e+02 3.262806447211835348e+02 2.751076210894227644e-02 2.885073866263519748e-02 -4.020034624772707565e-01 5.089131558308175318e-01
-5.888838483315134154e-01 2.926428789160367216e+01 1.458415420989441991e+00 1.298470228774882163e+00 9.843546958063279817e+02 4.706946361441245585e+02 5.247208265384196123e-03 2.009071838731042031e-02 6.077790725376004399e-01 1.715572608507646979e-02
-6.797808046006992289e-01 3.106502451069436432e+01 1.525414491572137932e+00 1.243268620264640356e+00 8.821831799261462947e+02 4.468621754494377285e+01 1.870385898493734031e-02 1.771535034960834004e-02 8.763562145647399992e-01 -2.035256329343279880e-01
-5.992090468466538811e-01 2.933090321231146547e+01 1.484283187330580622e+00 1.276475482009869378e+00 1.409039673966536554e+02 1.271756378109852221e+03 1.085207480703734989e-02 2.484027235851200485e-02 3.112397961608485142e-01 3.440374176349145774e-01
-6.337299475637623303e-01 3.115997930110022907e+01 1.465437906246440658e+00 1.292336000659887851e+00 3.340328619777960739e+02 8.177990532213516417e+02 1.244019241559268449e-02 1.923578669021536527e-02 -5.753103517097418740e-01 5.128621324557071093e-01
-8.088907547814344623e-01 3.869858441256373993e+01 1.620632149635912622e+00 1.173746825929632864e+00 1.010205062833042291e+02 4.357178831835664710e+02 3.353505657903606274e-02 8.763723410398252880e-03 7.801462023550141955e-01 -8.078320725542404990e-01
-4.042016458152456471e-01 2.524102502441813556e+01 1.402317391535472524e+00 1.349654426673310148e+00 9.982939160444021809e+02 1.119222342535904744e+02 4.277648552980606311e-02 1.422829009721991202e-02 1.268497956900771148e-02 2.032455404855648129e-01
-8.811839222138045935e-01 4.082285149905148813e+01 1.643620038273121642e+00 1.158497410774301128e+00 2.026262388406755690e+02 4.833276911688623159e+02 4.720589786428114332e-02 3.895023745448520508e-02 2.295036554582675359e-01 8.289463383154300757e-01
-7.734098247228685663e-01 3.754636669037310526e+01 1.585777474567445999e+00 1.198019112137156394e+00 1.996471495515891803e+01 1.651137619691983900e+03 3.126634707218178127e-02 6.044598166625764386e-03 6.718265388685524808e-01 -4.230786386028608792e-01
-8.581118164718678498e-01 3.983822100922395748e+01 1.499047030870504837e+00 1.264154381415069750e+00 2.707573230467973531e+02 3.872230843715541937e+02 3.475663556882790939e-02 8.971070202060992330e-03 1.867128124429851821e-01 -4.119558853413854971e-01
-9.754035292977567551e-01 4.295809886635795749e+01 1.429615568294345218e+00 1.324253272156707517e+00 7.796915223429160733e+02 9.873963632342895380e+02 4.873738031076963600e-02 4.636348926683774713e-02 4.467219612364471959e-01 -2.330169237973458984e-01
-9.217607274848643728e-01 4.336617653196765332e+01 1.419491397862344684e+00 1.333435082882720391e+00 4.131987551476124736e+02 1.061482929825534711e+03 1.307737675425015705e-02 3.160159792569659917e-04 3.576655671663460101e-01 6.653479877242898244e-01
-6.699341877807453161e-01 3.234416040049870844e+01 1.377528223865518209e+00 1.373740366829841575e+00 6.188225302887502721e+02 1.030074480236572981e+03 4.870142410626369933e-02 5.390350457051031052e-03 -6.775300886882006102e-02 9.770753756066767881e-01
-7.703040023121653368e-01 3.643164238623567286e+01 1.466735763107298141e+00 1.291351867417891208e+00 4.827459971258020346e+02 1.419209041426528529e+03 2.662577156478647053e-02 1.656467366516721062e-03 4.256964833750195298e-01 -5.112885185712496838e-01
-6.875678267280662670e-01 3.352770941068881427e+01 1.645842619723964617e+00 1.157004113878141505e+00 2.460600134966706776e+02 3.045362624916820593e+01 8.168870407460688404e-03 4.163357871704874424e-02 3.847877799372699803e-01 9.469340596463743376e-01
-8.681824528795807350e-01 4.100863695076160553e+01 1.581740160813267959e+00 1.200969748170042761e+00 2.169098795689293695e+02 6.334619298357240780e+01 4.065467673641057211e-02 1.498247875714778243e-02 3.680507635373893027e-01 1.488398995787536538e-01
-8.808633711432265478e-01 4.261128397387093969e+01 1.494683932733403164e+00 1.267699240005665029e+00 6.652814102624753332e+02 1.534500415275346938e+02 4.402308596390441808e-02 5.079968932881232142e-03 -1.180182591464479930e-02 8.558707382675513342e-01
-8.469186075456390794e-01 4.003467109340763841e+01 1.388800418329115161e+00 1.362311026955055793e+00 2.045792168457338960e+02 2.058791448512631348e+02 1.384831393157091514e-02 8.419050396672051947e-03 -7.390054667703817026e-01 -9.183323955548882145e-01
-7.417121080441481107e-01 3.472124230032225256e+01 1.534870831792127577e+00 1.235764539083942459e+00 1.378403656721398534e+02 3.640068172175313066e+02 3.232504897961919858e-03 3.753625779875206098e-02 9.982228644377092452e-01 1.216802954373407825e-01
-7.868107365297265510e-01 3.685376868084075852e+01 1.554642653422846132e+00 1.220719689631033056e+00 2.747344918579308342e+02 1.116561956099933752e+02 2.828018861971296274e-04 3.652966719736668727e-02 -4.941659533474882515e-01 3.135378608514553522e-01
-8.704587317968629501e-01 4.007508793794016100e+01 1.412318389228987225e+00 1.339778028891020822e+00 2.604727272450011242e+02 2.185827358834281142e+02 8.320619010429431209e-03 3.035958783369438821e-02 -5.738530099891391290e-01 -3.232424999107566532e-01
-9.220327641997748680e-01 4.171842049983117562e+01 1.725563773440334181e+00 1.107381146056196863e+00 1.098669120017852094e+02 4.244880297244452549e+02 4.332031083601431409e-02 1.928066891241762490e-02 9.548646485278677876e-01 -1.919672069582293097e-02
-9.969474799222535211e-01 4.600152341833129555e+01 1.458304856884228284e+00 1.298496773341685673e+00 5.258149861189905039e+01 1.432572688712864874e+03 1.183575865891500767e-02 3.390610391668752444e-02 -6.956032865231460971e-02 1.551323195006583389e-01
-8.666902280949431159e-01 4.179776135197035813e+01 1.495750186164251039e+00 1.266832811575202555e+00 1.711539641859325798e+02 4.176066101660075560e+02 2.766281974117283660e-02 7.706621092732968744e-04 5.158041900801324520e-02 -4.518973693338826370e-01
-8.101080345779236858e-01 3.842334970623026180e+01 1.490132743088198541e+00 1.271403353526578295e+00 4.715820743815097416e+00 8.179739098195406086e+02 1.510984608077826745e-02 2.138583998728051973e-03 -1.126353653254578806e-02 -7.091841110971319750e-01
-7.629407801217710228e-01 3.565016121781775382e+01 1.584392999838674099e+00 1.199344702359805170e+00 5.763647885332435408e+02 1.895201186271123333e+03 4.326334785577965608e-02 3.537568482588609314e-02 9.802869653960624152e-01 -2.128249669081596074e-01
-9.333741885951463146e-01 4.505235235381981340e+01 1.503531864327544376e+00 1.260755219449924969e+00 4.553652491268524614e+02 8.158821446826881356e+02 3.665243074679172541e-02 3.879005540240111627e-02 1.583489966399504179e-01 2.807419220667136117e-01
-7.621448229808164276e-01 3.685102810400456264e+01 1.461823844514108295e+00 1.295287298057665293e+00 1.507126105080652678e+02 6.229809643343429570e+02 3.939854689579534025e-02 4.876410404942089702e-03 -7.616222884038478802e-02 1.232607638762925339e-01
-4.053678369082289734e-01 1.995086460971382891e+01 1.467335489416103034e+00 1.290538303422804844e+00 3.087905322807209814e+02 7.157129842464401293e+01 2.538623608373564294e-02 4.000000692193779808e-03 -1.905334637024845290e-01 -6.265352692012421398e-01
-7.000551915085942989e-01 3.377625097559853629e+01 1.644086581439258454e+00 1.158041358470851767e+00 1.779376476299487422e+02 9.491969780792342135e+02 2.401853612796409770e-02 2.553848602004205048e-02 8.068893793378922874e-01 4.575564181927387897e-01
-6.695513099493238807e-01 3.135407033837174851e+01 1.421128476924418127e+00 1.331928829860805408e+00 8.840496510176863012e+02 4.218309931969344575e+02 5.138467884999406085e-03 4.125740558456186813e-05 7.639131416821347553e-01 -7.975930716282139121e-01
-8.848725126059687751e-01 3.891594782489865167e+01 1.490502581487241462e+00 1.271342792112472475e+00 6.580019930166394033e+02 7.276610088966051535e+02 4.869438326132660005e-02 4.931365862429179514e-02 -9.748065060536967308e-02 4.867177206687388624e-01
-7.729970082737381842e-01 3.696634844635106987e+01 1.491545249713975618e+00 1.270368597196715355e+00 2.320697013496394732e+02 1.602116282404137451e+02 1.053641029049906704e-02 3.119794252493896317e-02 8.810192544525814462e-01 -2.589783412325573075e-01
-4.946757271793750799e-01 3.041469121886254356e+01 1.472768375902496540e+00 1.286124427560903838e+00 1.413864575824838425e+02 5.889863500504779950e+02 3.376301283843253370e-02 4.540612221560294537e-02 8.419177104598699612e-01 -6.011684742053106101e-01
-6.944200949224773600e-01 3.370679368541674847e+01 1.559650682561782187e+00 1.216934162177385703e+00 4.458705520284203061e+01 4.702176297433171612e+02 3.552305993068470558e-02 1.088314691302263645e-03 2.311723899001769389e-01 -9.158053188389160271e-01
-8.734534326468156307e-01 4.414209492300391702e+01 1.488531988455256139e+00 1.272775438586758012e+00 7.267415589375417539e+01 7.152161380167578955e+02 2.375693728597257082e-03 2.721766455772573964e-02 7.745599673619336656e-01 -2.745002046380171090e-02
-9.409253256054002090e-01 4.074990782229308195e+01 1.658276831060359724e+00 1.149063699131289251e+00 1.886606226395855117e+02 3.887617841436887147e+02 4.424396031941812274e-02 5.231993751123021306e-03 8.263304597576802690e-01 7.549168243192182493e-01
-6.033396511002355744e-01 3.271679059430947945e+01 1.594284253431582643e+00 1.191893914391035869e+00 1.867636909437272550e+02 2.018376433673924737e+02 4.470552000281739075e-02 1.311767404733976163e-02 3.686207022870323091e-01 -2.369186078370337234e-01
-9.372124795441970635e-01 4.861839582077143973e+01 1.527021232327889333e+00 1.241948201506214655e+00 1.504347856398262593e+02 1.381332349799331496e+03 3.258083691896226236e-02 3.510319784424611230e-03 3.013075795890826636e-01 7.480934751972930785e-01
-9.290927944338576161e-01 4.210463498609261279e+01 1.503311443734518527e+00 1.260652670395710828e+00 5.622164069792241889e+02 3.363149381761555787e+02 7.002630015335086638e-03 4.241825869474085894e-03 3.722015942663150501e-01 -1.791021152980433462e-02
-6.036417774510680623e-01 3.092784246492329814e+01 1.452466800183133788e+00 1.303630121471757608e+00 3.759247382018625103e+02 5.330337708631394662e+02 1.010108488711925281e-02 3.974030135198806934e-03 -3.842254549821771253e-02 2.821331415914055118e-01
-9.524132490276969731e-01 4.211039860549758629e+01 1.422901124228539871e+00 1.330156751371087243e+00 4.255610508023657417e+02 6.716248396738319570e+01 1.237299502161348826e-02 3.866124917977008940e-03 -5.125439009014011171e-01 4.809580551811711291e-01
-9.284451146976998581e-01 4.170343423381957848e+01 1.552039599110783819e+00 1.222658289791408670e+00 2.934148295400611417e+01 4.507548467332390487e+02 2.544016541739548345e-02 7.582468437003932367e-03 2.960180225624833850e-01 -7.943409012588165119e-02
-3.702192828844856898e-01 2.013523268203731931e+01 1.398426118598750323e+00 1.353481148890145702e+00 8.129276805039597775e+02 3.855483175502228050e+02 5.447217233068029144e-03 8.540459133104192843e-03 -3.184043246061087351e-01 9.706450064631911845e-01
-7.651308898161311989e-01 3.608804956925435192e+01 1.419382760043455427e+00 1.333692473161840253e+00 2.124603535569480073e+02 1.174802460936246916e+03 3.712715075791360453e-02 3.138445432980870031e-02 -4.331976981914468228e-01 8.878998734527350223e-01
-6.713317298412518896e-01 3.180918568532204915e+01 1.519297750752534482e+00 1.247754947054672492e+00 1.527665470497068441e+02 2.100902464163114871e+02 1.448816730703251544e-02 2.649903998501621991e-02 -6.107254435618413302e-01 3.185327838513030696e-01
-8.233778400237554695e-01 3.874874959141207853e+01 1.571581770889257657e+00 1.208608373516045553e+00 2.292050193429823253e+02 1.786349460886977567e+03 1.997977101547747381e-02 2.585504338482308428e-02 7.856714028921215620e-01 9.126959744075189285e-01
-9.948261218635051639e-01 4.818604966533469280e+01 1.384117233597384145e+00 1.366958324380333822e+00 7.162871368953423712e+01 3.990337864620027517e+02 1.248257553991613360e-02 1.688376284504117253e-02 -9.796003619556618025e-01 -2.386563096689646724e-01
