chain	v1_end_time	f_ref	h1l1_relative_phase	v1_spcal_freq_4	l1_optimal_snr	h1_cplx_snr_arg	sky_frame	mc_source	v1_spcal_amp_1	v1_spcal_amp_0	v1_spcal_amp_3	v1_spcal_amp_2	v1_spcal_amp_5	v1_spcal_amp_4	v1_spcal_amp_6	psi	h1v1_relative_phase	costheta_jn	l1_cplx_snr_amp	l1_cplx_snr_arg	t0	lal_approximant	lal_amporder	h1_spcal_amp_0	psdscaleflag	logl	m1_source	v1h1_delay	h1_cplx_snr_amp	l1v1_delay	loglv1	ra	l1_end_time	loglh1	h1_spcal_freq_6	h1_spcal_freq_4	h1_spcal_freq_5	h1_spcal_freq_2	h1_spcal_freq_3	h1_spcal_freq_0	h1_spcal_freq_1	l1_spcal_freq_2	l1_spcal_freq_3	l1_spcal_freq_0	l1_spcal_phase_5	l1_spcal_freq_6	l1_spcal_freq_4	l1_spcal_freq_5	h1v1_delay	l1_spcal_amp_3	l1_spcal_amp_2	l1_spcal_amp_1	l1_spcal_amp_0	l_peak	l1_spcal_amp_6	l1_spcal_amp_5	l1_spcal_amp_4	matched_filter_snr	dlambdat	redshift	logll1	signalmodelflag	m1	m2	v1_spcal_phase_4	v1_spcal_phase_5	v1_spcal_phase_6	lal_pnorder	v1_spcal_phase_0	v1_spcal_phase_1	v1_spcal_phase_2	v1_spcal_phase_3	mtotal	l1_spcal_freq_1	lambdat	v1_spcal_freq_5	v1_spcal_freq_6	v1_spcal_freq_0	v1_spcal_freq_1	v1_spcal_freq_2	v1_spcal_freq_3	distance	l1v1_relative_phase	mf	mc	theta_jn	logprior	logpost	h1l1_delay	v1_cplx_snr_amp	h1_end_time	e_rad	m2_source	h1_optimal_snr	l1_spcal_phase_6	l1_spcal_phase_4	dec	l1_spcal_phase_2	l1_spcal_phase_3	l1_spcal_phase_0	l1_spcal_phase_1	spcal_active	af	v1_optimal_snr	a1z	deltalogl	l1h1_delay	eta	spcal_npts	h1_spcal_phase_2	h1_spcal_phase_3	h1_spcal_phase_0	h1_spcal_phase_1	h1_spcal_phase_6	h1_spcal_phase_4	h1_spcal_phase_5	v1l1_delay	a2z	azimuth	a1	a2	optimal_snr	phase	alpha	cycle	h1_spcal_amp_6	h1_spcal_amp_5	h1_spcal_amp_4	h1_spcal_amp_3	h1_spcal_amp_2	h1_spcal_amp_1	v1_cplx_snr_arg	mtotal_source	flow	chi_eff	q	mf_source	time	
0.000000000000000000e+00	1.187008882432217836e+09	1.000000000000000000e+02	1.155695213584273517e-01	2.930450116137098462e+02	2.846276128718622189e+01	8.144994248447251506e-02	1.000000000000000000e+00	1.186244086036935208e+00	-3.539614299006319659e-02	-9.755207204442221947e-03	-1.310927185688712249e-02	-1.261821415186593631e-01	2.037346786309345709e-02	4.092754761314727069e-02	6.384280833781386111e-02	2.436671850422082564e+00	3.095839858342284145e-01	7.533953096254848436e-01	2.921117160692534043e+01	-3.411957887395491995e-02	1.187008882432217836e+09	5.000000000000000000e+00	0.000000000000000000e+00	-7.876765224299699455e-03	0.000000000000000000e+00	-3.754466209877124638e+05	1.568794027219406084e+00	1.647806167602539062e-02	1.692488214918044065e+01	-1.331400871276855469e-02	2.494422201343695633e+00	3.703432642095173311e+00	1.187008882445531845e+09	1.421257637024828000e+02	1.023990384620001350e+03	2.930450116137098462e+02	5.477912687815453410e+02	8.386346211985909349e+01	1.567666075121867948e+02	2.400000000000000355e+01	4.486338251711096348e+01	8.386346211985909349e+01	1.567666075121867948e+02	2.400000000000000355e+01	-2.639969201513139158e-02	1.023990384620001350e+03	2.930450116137098462e+02	5.477912687815453410e+02	-1.647806167602539062e-02	2.411455843052127523e-03	1.515651945081686672e-02	1.155756369752317277e-03	-2.419487120538117708e-02	3.576390117465551466e+00	-2.525092696134614845e-02	-2.590842932423350134e-02	-1.036330146851690767e-03	3.379171546370060497e+01	3.468296517687679170e+02	9.639282480134073877e-03	4.258823081006557913e+02	1.000000000000000000e+00	1.583916076000921214e+00	1.199588561722157110e+00	4.356183107841107849e-02	5.112350889101980461e-02	-2.429367902364981124e-01	7.000000000000000000e+00	-8.155816437586652090e-02	-1.465199672423777300e-01	6.247129441852218579e-02	2.267265973926776701e-01	2.783504637723078545e+00	4.486338251711096348e+01	1.137952760300395994e+03	5.477912687815453410e+02	1.023990384620001350e+03	2.400000000000000355e+01	4.486338251711096348e+01	8.386346211985909349e+01	1.567666075121867948e+02	4.287425480634966135e+01	1.940144644758010628e-01	2.652234458803908179e+00	1.197678627872633683e+00	7.175859726778018866e-01	1.132252897299127028e+02	6.837277837344095133e+02	-3.164052963256835938e-03	2.354096105113629545e+00	1.187008882448695898e+09	1.300169092041572050e-01	1.188135785263248589e+00	1.631744672312678190e+01	-2.041754721647928011e-02	-9.426172208848554793e-03	-8.967702888181122711e-01	-8.087810421367006355e-03	-4.385065789774022713e-03	6.196311239761257209e-03	-1.374921002430276595e-02	1.000000000000000000e+00	6.805675752630656605e-01	1.773995731754182792e+00	4.985072467412227960e-03	5.705024940044968389e+02	3.164052963256835938e-03	2.452339448412001188e-01	7.000000000000000000e+00	1.493139060182350694e-02	2.407265702296946044e-02	-1.759039476687197963e-03	-4.715014482813103744e-03	1.694326902980501995e-02	2.537830521239410955e-02	2.743064451480124732e-02	1.331400871276855469e-02	3.461335410329450385e-02	3.466827738505361189e+00	4.985072467412227960e-03	3.461335410329450385e-02	3.285627654664644837e+01	5.842131288469222916e+00	2.219129543999996290e+00	1.780000000000000000e+05	5.357161878195593890e-02	2.912312969018193698e-02	3.108513967268225139e-02	3.057257932296907760e-02	-2.800368401651586250e-02	-1.360997729721014245e-02	-2.281340433497561493e-01	2.756929812482654896e+00	2.400000000000000000e+01	1.775377680948954373e-02	7.573561376754782692e-01	2.626912903278497691e+00	1.187008882427573919e+09
0.000000000000000000e+00	1.187008882433835030e+09	1.000000000000000000e+02	7.486990534184112533e-02	2.930450116137098462e+02	2.951870199043966281e+01	1.298709855509942168e-01	1.000000000000000000e+00	1.187907215980743336e+00	4.590706576908391845e-02	7.007476333626733341e-03	-2.209734416615571351e-01	-9.550946359033649080e-02	5.471824889752670978e-02	-5.424963440252193736e-03	2.039168573489334724e-02	2.961286943213894407e+00	-2.994338212839267044e-01	6.810545982223379369e-01	2.915803987291479871e+01	5.500108020915299434e-02	1.187008882433835030e+09	5.000000000000000000e+00	0.000000000000000000e+00	3.869289802526476411e-03	0.000000000000000000e+00	-3.754513263832383091e+05	1.399119070745531657e+00	1.472592353820800781e-02	1.696323109212660896e+01	-1.158404350280761719e-02	6.148560733563499525e-01	3.755150283379896425e+00	1.187008882445419073e+09	1.414531794278300367e+02	1.023990384620001350e+03	2.930450116137098462e+02	5.477912687815453410e+02	8.386346211985909349e+01	1.567666075121867948e+02	2.400000000000000355e+01	4.486338251711096348e+01	8.386346211985909349e+01	1.567666075121867948e+02	2.400000000000000355e+01	-3.059370863849253733e-02	1.023990384620001350e+03	2.930450116137098462e+02	5.477912687815453410e+02	-1.472592353820800781e-02	-1.238515253827283773e-02	9.573058215510842420e-03	2.209771774248377174e-02	1.356088570172996575e-02	3.717682597508354281e+00	-3.723671184680919094e-02	-4.205216410354913753e-02	-5.126667074351724113e-03	3.364287396060189650e+01	-2.562860141384099393e+02	8.145276925774954865e-03	4.237290629774506669e+02	1.000000000000000000e+00	1.410515283028886957e+00	1.341836439364133771e+00	-1.628682264467885554e-01	2.391543668398162514e-01	2.593116924043119276e-03	7.000000000000000000e+00	-1.946960365918586344e-01	2.273638851164384300e-01	-1.267249308512465034e-01	-2.781238721903759314e-01	2.752351722393020950e+00	4.486338251711096348e+01	1.214756658154893330e+03	5.477912687815453410e+02	1.023990384620001350e+03	2.400000000000000355e+01	4.486338251711096348e+01	8.386346211985909349e+01	1.567666075121867948e+02	3.618800238483820664e+01	-3.743037266257678297e-01	2.618906221246233290e+00	1.197583049217032958e+00	8.215944047898827707e-01	1.013427952942968489e+02	6.671398937729484260e+02	-3.141880035400390625e-03	1.689012916775417983e+00	1.187008882448560953e+09	1.323673325671026468e-01	1.330995115561035114e+00	1.695722468789002235e+01	-3.265977747814398369e-02	-1.161413181970145404e-02	-9.690660309876575340e-01	3.675415202045551749e-03	6.831177197630705113e-03	4.579088804091963755e-02	-4.731725824886702340e-03	1.000000000000000000e+00	6.870666314722815304e-01	2.598192832090247872e+00	2.766166745939369065e-02	5.657970984786516055e+02	3.141880035400390625e-03	2.498443396170787478e-01	7.000000000000000000e+00	3.605501276466401006e-02	5.596880013077730476e-02	-2.285764816903416898e-03	7.403461131575820621e-03	2.084771862144822394e-02	2.514917317587253912e-02	2.163541641609860802e-02	1.158404350280761719e-02	-2.632404887030751622e-02	3.474539061489328784e+00	2.766166745939369065e-02	2.632404887030751622e-02	3.414164381380454927e+01	5.193142382716427363e+00	2.140819889946087073e+00	2.060000000000000000e+05	5.077558088079301563e-02	3.465613085328889814e-02	5.025670176323205479e-02	1.552789389322965612e-02	2.690565269676489270e-03	5.320424226678477017e-03	4.293048068349210045e-01	2.730114186306566992e+00	2.400000000000000000e+01	1.342356309223614440e-03	9.513093941688637312e-01	2.597746853739464346e+00	1.187008882427603483e+09
0.000000000000000000e+00	1.187008882432756662e+09	1.000000000000000000e+02	1.136694087769116734e-01	2.930450116137098462e+02	2.820436876723827169e+01	5.546852676840595409e-02	1.000000000000000000e+00	1.184106544709842446e+00	-1.104775002246155269e-01	-5.171845033274298509e-02	-3.960224457386846142e-02	-4.184955832924715236e-02	7.639508135773832864e-03	-9.456949903725375001e-03	2.534869059879152342e-03	2.499358346274776377e+00	-3.130838157060855664e-02	9.191241505883700480e-01	2.912416861577676741e+01	-5.820088200850553894e-02	1.187008882432756662e+09	5.000000000000000000e+00	0.000000000000000000e+00	-1.583935528066870990e-02	0.000000000000000000e+00	-3.754484420559583814e+05	1.414872953919505960e+00	1.580500602722167969e-02	1.702240504052738146e+01	-1.265168190002441406e-02	2.411647883520345204e+00	3.723121549007237796e+00	1.187008882445408344e+09	1.439750327023211867e+02	1.023990384620001350e+03	2.930450116137098462e+02	5.477912687815453410e+02	8.386346211985909349e+01	1.567666075121867948e+02	2.400000000000000355e+01	4.486338251711096348e+01	8.386346211985909349e+01	1.567666075121867948e+02	2.400000000000000355e+01	-1.530917236427248480e-02	1.023990384620001350e+03	2.930450116137098462e+02	5.477912687815453410e+02	-1.580500602722167969e-02	-4.763030385417547398e-03	9.874373553380706367e-03	-2.570072389850210776e-03	2.958161323976540857e-02	3.711642938663098690e+00	-3.457674848906987924e-02	-3.204155276739527325e-02	-2.114838064456283501e-02	3.374734687554959578e+01	-3.673914539123593386e+02	1.143267530324158267e-02	4.222947451727377484e+02	1.000000000000000000e+00	1.431048736997005966e+00	1.322960853719869823e+00	-4.514156255864402306e-02	9.021591165564360471e-02	-1.354879094837977138e-01	7.000000000000000000e+00	-2.875629930941243639e-01	-9.929980171824667745e-02	7.939288964914918700e-02	-1.949956856262818616e-01	2.754009590716875788e+00	4.486338251711096348e+01	1.100528803380540012e+03	5.477912687815453410e+02	1.023990384620001350e+03	2.400000000000000355e+01	4.486338251711096348e+01	8.386346211985909349e+01	1.567666075121867948e+02	5.092021674724234259e+01	-1.449777903475197860e-01	2.620601218901790208e+00	1.197644050359953471e+00	4.049447873408384968e-01	1.072733846587102704e+02	6.759548104172895364e+02	-3.153324127197265625e-03	2.205592750314661288e+00	1.187008882448561668e+09	1.319003973992516343e-01	1.308006836266415451e+00	1.603622813563951155e+01	-2.235052593592737682e-02	-2.182703310640744104e-02	-9.249539915300376558e-01	-1.338793910178645227e-02	-1.631360184567030511e-02	6.753197501360720147e-03	-1.213236603609542733e-02	1.000000000000000000e+00	6.866933193109527878e-01	2.127985580499617058e+00	-2.177397623678762120e-02	5.686814257585792802e+02	3.153324127197265625e-03	2.496149092064517960e-01	7.000000000000000000e+00	4.323948122439359026e-02	3.175439993687113882e-02	-1.481527027604328736e-02	6.840974298716768001e-03	2.192025537545971500e-02	2.603269865218718962e-02	2.064651068048689933e-02	1.265168190002441406e-02	3.269117172820483475e-02	3.469382842149050017e+00	2.177397623678762120e-02	3.269117172820483475e-02	3.251423308348908847e+01	5.715923309917226192e+00	2.188540069742609617e+00	2.340000000000000000e+05	3.205465189274603333e-02	2.588255069690409069e-02	3.309311599237313439e-02	-1.014177441478035513e-02	-7.927263902687503236e-03	-3.946985193716041201e-02	8.677690833901433032e-02	2.722879790185921411e+00	2.400000000000000000e+01	4.389788367601168625e-03	9.244694604154755080e-01	2.590979392786669777e+00	1.187008882427487612e+09
0.000000000000000000e+00	1.187008882430853128e+09	1.000000000000000000e+02	4.342052842945420821e-03	2.930450116137098462e+02	2.920525100973435428e+01	4.924012331796032843e-02	1.000000000000000000e+00	1.183449574010533523e+00	8.738385779112887997e-02	-1.898175837743913338e-02	-4.868122018082052249e-02	-7.015246191929967734e-02	1.602605104004459491e-01	-1.367325518231518600e-01	7.222583577823477735e-03	2.879766697074646498e+00	5.100746503557216371e-01	9.747008544930572116e-01	2.917177956154261764e+01	4.489807047501497700e-02	1.187008882430853128e+09	5.000000000000000000e+00	0.000000000000000000e+00	1.787214673539281803e-02	0.000000000000000000e+00	-3.754546254260573769e+05	1.537483732922867441e+00	1.670527458190917969e-02	1.649797165830718271e+01	-1.365685462951660156e-02	2.099053933430695906e+00	3.714641975227614523e+00	1.187008882444509983e+09	1.357617716073000338e+02	1.023990384620001350e+03	2.930450116137098462e+02	5.477912687815453410e+02	8.386346211985909349e+01	1.567666075121867948e+02	2.400000000000000355e+01	4.486338251711096348e+01	8.386346211985909349e+01	1.567666075121867948e+02	2.400000000000000355e+01	-1.865514996878281373e-02	1.023990384620001350e+03	2.930450116137098462e+02	5.477912687815453410e+02	-1.670527458190917969e-02	6.100464013196041368e-03	9.758411132053584902e-03	2.177468246223618689e-02	3.038851971423191592e-02	3.597517185060022715e+00	-3.567602874799116752e-02	-2.923499530413650738e-02	2.872791455027662658e-03	3.354099855754566306e+01	-2.203439893212412528e+02	1.189903306957058350e-02	4.246372301188530400e+02	1.000000000000000000e+00	1.555778302704843297e+00	1.219886833983053975e+00	1.152397336357747770e-01	-1.470139361686118584e-01	-1.513184694202960867e-01	7.000000000000000000e+00	-3.270385202648193324e-02	-2.088074619553364486e-01	1.375392420025835782e-01	4.041240936429177366e-02	2.775665136687897494e+00	4.486338251711096348e+01	6.095950849566229408e+02	5.477912687815453410e+02	1.023990384620001350e+03	2.400000000000000355e+01	4.486338251711096348e+01	8.386346211985909349e+01	1.567666075121867948e+02	5.301604702500056732e+01	5.057325975127762163e-01	2.644388141468912767e+00	1.197531479627854001e+00	2.254175926837225508e-01	1.040801741020088400e+02	6.665782297615926382e+02	-3.048419952392578125e-03	2.297154857462403665e+00	1.187008882447558403e+09	1.297332944580045222e-01	1.205542049272008587e+00	1.648922385640486610e+01	-5.732113090505894064e-03	-2.202969423749389505e-02	-8.813634050797370945e-01	1.299433929667744014e-02	-6.518151765362906538e-03	1.384784602681621811e-02	-3.652476095085581756e-03	1.000000000000000000e+00	6.797612672947307422e-01	1.869692796194222240e+00	-6.341447348930434082e-03	5.624980556595837697e+02	3.048419952392578125e-03	2.463389655605654760e-01	7.000000000000000000e+00	1.202597641977756239e-02	4.288299817799575558e-02	-3.375525672742854533e-02	-1.864242553820229589e-02	5.874092777523153008e-02	1.480607295046970813e-02	3.552370543358411570e-02	1.365685462951660156e-02	2.422083484383264623e-02	3.450049206709711935e+00	6.341447348930434082e-03	2.422083484383264623e-02	3.359072701029796804e+01	5.017394934833313336e+00	2.229609171176033744e+00	2.620000000000000000e+05	5.954589055246299611e-02	5.242300535313283022e-02	3.904297736611471448e-02	1.320562818900530150e-02	-2.482266095353261037e-02	-2.166706697544458840e-04	-4.608345270377613434e-01	2.743025782194876250e+00	2.400000000000000000e+01	7.090477551028619846e-03	7.841006857224994686e-01	2.613292487736871728e+00	1.187008882426402092e+09
0.000000000000000000e+00	1.187008882430702209e+09	1.000000000000000000e+02	2.129072134624379053e-01	2.930450116137098462e+02	2.866831667038235310e+01	1.053283992070725983e-01	1.000000000000000000e+00	1.188155831349811287e+00	-6.168821974526170204e-02	-9.117186326229075044e-02	-8.589574803552924021e-02	-8.107197466531658459e-02	-1.388804546852008825e-01	5.488667202660046929e-02	1.550618193448729532e-01	2.404531179670015284e+00	5.479355540178949546e-01	5.745170389860270177e-01	2.922961419210774636e+01	-1.075788142553654736e-01	1.187008882430702209e+09	5.000000000000000000e+00	0.000000000000000000e+00	1.252319246847159381e-02	0.000000000000000000e+00	-3.754515392113036942e+05	1.500128349416744333e+00	1.687788963317871094e-02	1.689836588348965307e+01	-1.361989974975585938e-02	2.202572241469169967e+00	3.678833888429203114e+00	1.187008882444322109e+09	1.411983400847238954e+02	1.023990384620001350e+03	2.930450116137098462e+02	5.477912687815453410e+02	8.386346211985909349e+01	1.567666075121867948e+02	2.400000000000000355e+01	4.486338251711096348e+01	8.386346211985909349e+01	1.567666075121867948e+02	2.400000000000000355e+01	-1.190422232579562041e-02	1.023990384620001350e+03	2.930450116137098462e+02	5.477912687815453410e+02	-1.687788963317871094e-02	-1.858070818849348951e-02	-3.220496986504935155e-02	-8.276316598269309668e-03	-5.153873935540209325e-03	3.641437555401179971e+00	-4.371362829155617941e-02	-2.233875445579899810e-02	-6.028833511884084534e-03	3.363511334545267317e+01	-4.098609691032843898e+02	7.885038691568280536e-03	4.221833580870879814e+02	1.000000000000000000e+00	1.511956919494213958e+00	1.253724017442737759e+00	-3.035220047978766378e-02	1.892389473367785402e-01	-2.075925173927454376e-02	7.000000000000000000e+00	-1.954037336641910871e-01	-4.710201068810625225e-02	3.128329641211594070e-02	6.080178640415900837e-02	2.765680936936951717e+00	4.486338251711096348e+01	5.962865939463588347e+02	5.477912687815453410e+02	1.023990384620001350e+03	2.400000000000000355e+01	4.486338251711096348e+01	8.386346211985909349e+01	1.567666075121867948e+02	3.502487362922134650e+01	3.350283405554566052e-01	2.633752559905650159e+00	1.197524486051616988e+00	9.587823625624311008e-01	1.071255954288468928e+02	6.727098658421133450e+02	-3.257989883422851562e-03	2.433317945436262786e+00	1.187008882447580099e+09	1.308962549960761557e-01	1.243915694065978572e+00	1.676202971532131158e+01	-1.529028776126707852e-02	-8.112586823135748554e-03	-8.837050594688025118e-01	-1.567550607141767263e-02	1.878915885094437944e-03	-1.887861495850778892e-02	-8.721827613610354940e-03	1.000000000000000000e+00	6.815882938049628859e-01	1.543287432006540616e+00	-1.085041842097463766e-02	5.655842704132664949e+02	3.257989883422851562e-03	2.478204892870781995e-01	7.000000000000000000e+00	8.583305513005975648e-03	1.174552778451168691e-02	1.080220033951242000e-03	4.469831773841808839e-03	1.984927810087904962e-02	2.711244793743116874e-02	1.346668558160489873e-02	1.361989974975585938e-02	1.607162812930791954e-02	3.477206542398846967e+00	1.085041842097463766e-02	1.607162812930791954e-02	3.324484557022978493e+01	2.380625563716770809e+00	2.237643714904959058e+00	2.900000000000000000e+05	4.447882662720743785e-02	3.411348901947779122e-02	3.303603476394938870e-02	-1.054683269078496299e-02	-1.535816449645228260e-02	-8.818800259520412008e-03	-4.426071548108222453e-01	2.744044043482722905e+00	2.400000000000000000e+01	1.353742915214265928e-03	8.292061772911748507e-01	2.613147788486646750e+00	1.187008882426457405e+09
0.000000000000000000e+00	1.187008882432000160e+09	1.000000000000000000e+02	2.094048782353818972e-01	2.930450116137098462e+02	2.976754896840786913e+01	1.283764630597707401e-01	1.000000000000000000e+00	1.185191506557891072e+00	1.119615619675891904e-01	-1.219571583867511480e-02	-2.740830156544000334e-02	5.570047664006833738e-02	8.144469934024869961e-02	-7.065665883093118216e-03	1.399488791813056077e-01	1.908826740342773443e+00	-4.492761738034141139e-01	8.909746390464845511e-01	2.922343955677919070e+01	-8.102841517561133744e-02	1.187008882432000160e+09	5.000000000000000000e+00	0.000000000000000000e+00	-1.966485307473530772e-02	0.000000000000000000e+00	-3.754479157825288130e+05	1.395493193711633495e+00	1.551961898803710938e-02	1.710336861532026020e+01	-1.218533515930175781e-02	1.396403129852842540e+00	3.701833277147830614e+00	1.187008882444185495e+09	1.438087945551815210e+02	1.023990384620001350e+03	2.930450116137098462e+02	5.477912687815453410e+02	8.386346211985909349e+01	1.567666075121867948e+02	2.400000000000000355e+01	4.486338251711096348e+01	8.386346211985909349e+01	1.567666075121867948e+02	2.400000000000000355e+01	-1.210288988000317745e-03	1.023990384620001350e+03	2.930450116137098462e+02	5.477912687815453410e+02	-1.551961898803710938e-02	-1.433071192545449374e-03	1.136450706913923019e-02	-2.139092295058197049e-03	-1.079066272645424519e-03	3.707519995005256419e+00	-1.246654141802310814e-03	-4.703239589414686533e-02	-1.773577796209169569e-02	3.374938034041066004e+01	-4.863752860288667534e+02	1.038681283053935825e-02	4.240025015031278599e+02	1.000000000000000000e+00	1.409987920321007726e+00	1.342152276414065870e+00	1.310024684369884285e-01	5.935416146487013274e-03	1.179148174625064965e-01	7.000000000000000000e+00	4.591355860101077602e-02	-1.221739492577292585e-01	-1.724875044892216214e-01	2.796875996089960847e-01	2.752140196735073374e+00	4.486338251711096348e+01	4.719665884372297455e+02	5.477912687815453410e+02	1.023990384620001350e+03	2.400000000000000355e+01	4.486338251711096348e+01	8.386346211985909349e+01	1.567666075121867948e+02	4.622538186911582869e+01	-6.586810520387960111e-01	2.619122143747091513e+00	1.197501868904852884e+00	4.713091262584525043e-01	1.038880915099476567e+02	6.730957906980953567e+02	-3.334283828735351562e-03	2.194246152130482574e+00	1.187008882447519779e+09	1.316506226118883127e-01	1.328354902667528981e+00	1.729891170452712501e+01	-2.524615254382895843e-02	-2.600612166127624220e-02	-9.455453203326771305e-01	-3.138508129159910121e-03	-4.696548144573322973e-03	9.695362466709749744e-03	-2.836615189927099018e-03	1.000000000000000000e+00	6.852916769727448454e-01	2.603896183040601553e+00	3.191347049131545294e-02	5.692076991881476715e+02	3.334283828735351562e-03	2.498481150281121888e-01	7.000000000000000000e+00	2.610194463826634101e-02	4.450238187764494341e-02	7.537290402273478726e-03	-9.387899447705337977e-03	1.819162523098262485e-02	4.005244995444751793e-02	2.816086805193524986e-02	1.218533515930175781e-02	-4.342878365029310267e-02	3.494423890281057599e+00	3.191347049131545294e-02	4.342878365029310267e-02	3.452737454657737715e+01	5.949948387848806419e+00	2.175764762660841622e+00	3.180000000000000000e+05	3.090351392470825492e-02	3.259315634537803680e-02	1.579847885930483684e-02	1.832485143551018658e-02	-1.155920039966237128e-02	-9.018395549503198383e-04	5.776526368631846875e-01	2.723848096379162254e+00	2.400000000000000000e+01	-4.829126425182071400e-03	9.518892020780589380e-01	2.592197473767273941e+00	1.187008882426514387e+09
0.000000000000000000e+00	1.187008882431201935e+09	1.000000000000000000e+02	2.163520733036681243e-01	2.930450116137098462e+02	2.943254517596756159e+01	1.671850994472962038e-01	1.000000000000000000e+00	1.186056675295561469e+00	-1.734226564331617024e-02	4.124416295719363079e-02	-2.724682038331842707e-02	5.579942799465945763e-04	2.332497648795260614e-02	1.517098712542505889e-01	-4.617322050006675282e-02	2.967577474007594862e+00	8.245208266270105391e-01	8.264000563942398569e-01	2.919171647789904966e+01	-4.916697385637184420e-02	1.187008882431201935e+09	5.000000000000000000e+00	0.000000000000000000e+00	-7.666509426683518549e-03	0.000000000000000000e+00	-3.754501834528108593e+05	1.408322039804631665e+00	1.709556579589843750e-02	1.698807049477581188e+01	-1.377487182617187500e-02	1.824586633490980603e+00	3.663893918506954783e+00	1.187008882444976807e+09	1.401045718643144937e+02	1.023990384620001350e+03	2.930450116137098462e+02	5.477912687815453410e+02	8.386346211985909349e+01	1.567666075121867948e+02	2.400000000000000355e+01	4.486338251711096348e+01	8.386346211985909349e+01	1.567666075121867948e+02	2.400000000000000355e+01	-7.046151458778683076e-03	1.023990384620001350e+03	2.930450116137098462e+02	5.477912687815453410e+02	-1.709556579589843750e-02	6.219636271056777459e-03	-6.406612594295375829e-03	-1.484350109153594055e-02	3.736420037313992887e-02	3.708561420204133263e+00	-3.877436723481327008e-02	-2.456514796207031823e-02	-2.155921598826130228e-02	3.367765828632506953e+01	-3.400035506919023760e+02	9.678377033325797144e-03	4.250108704083249904e+02	1.000000000000000000e+00	1.421952311490203291e+00	1.331063227618356493e+00	4.367172039259781258e-02	3.290317119736977519e-02	7.169686025630661597e-02	7.000000000000000000e+00	1.494231460896222330e-01	3.874643773164931915e-01	3.820451276776468813e-02	-1.999073610238059351e-01	2.753015539108560006e+00	4.486338251711096348e+01	8.892863863708990948e+02	5.477912687815453410e+02	1.023990384620001350e+03	2.400000000000000355e+01	4.486338251711096348e+01	8.386346211985909349e+01	1.567666075121867948e+02	4.304941982834164094e+01	6.081687533233424148e-01	2.619826952047802138e+00	1.197535778981964727e+00	5.981122342455433838e-01	1.053991930908366470e+02	6.723392219969380221e+02	-3.320693969726562500e-03	2.415057774492221032e+00	1.187008882448297501e+09	1.319118940152979036e-01	1.318304182693637028e+00	1.737874698339828328e+01	-1.505874904239394661e-03	-1.649218065555528058e-03	-8.768631690088483088e-01	-2.074467732740120293e-02	-3.590024678410592279e-03	4.358726560643044062e-02	-1.512992480201844243e-02	1.000000000000000000e+00	6.856123720318993975e-01	1.835239613445941886e+00	-4.318159037122454996e-02	5.669400289061013609e+02	3.320693969726562500e-03	2.497275127819285345e-01	7.000000000000000000e+00	1.474898945522249046e-02	3.894065612291114364e-02	-8.343167525939842316e-03	-1.631368798296641692e-02	1.195155806443280039e-02	2.326397767276259382e-02	1.188170107270993502e-02	1.377487182617187500e-02	4.755936447712817705e-02	3.484596375303568472e+00	4.318159037122454996e-02	4.755936447712817705e-02	3.422957298429397355e+01	5.174699617378800909e+00	2.247837432477948205e+00	3.460000000000000000e+05	5.321307695357659767e-02	3.373715913508807535e-02	2.320468688674698701e-02	2.760054847233870887e-02	-7.725478784246134212e-03	6.557671336069477094e-03	-6.573357271797144463e-01	2.726626222498269136e+00	2.400000000000000000e+01	6.910091553039949489e-04	9.360814823834736620e-01	2.594714328482971233e+00	1.187008882427180767e+09
