# m1_source_frame_Msun m2_source_frame_Msun Lambda1 Lambda2 Radius1_km Radius2_km
1.464921494118962997e+00 1.267732272249291192e+00 1.349965691057769845e+02 3.775282944283708844e+02 1.038323225818310824e+01 1.069582741551126936e+01
1.585180770386720894e+00 1.175721030950465540e+00 1.093257248084142361e+02 6.575986820898297083e+02 1.180512971791685217e+01 1.078940546670833989e+01
1.560040100024450815e+00 1.193459991760210892e+00 2.470445521116744203e+00 2.968306871742678936e+02 7.012680613396199192e+00 9.822518388252689192e+00
1.564680065597745084e+00 1.190214341315765534e+00 6.583019522411564139e+01 5.735514069970030278e+02 1.060674857778345448e+01 1.095780516298291118e+01
1.488559430674597950e+00 1.248452158916924626e+00 2.304124455870383770e+02 7.147421304383632332e+02 1.206004468709292077e+01 1.185022083223288902e+01
1.536997603844618254e+00 1.210625854525897882e+00 9.076043929513464548e+01 4.570135223993077034e+02 1.038153845752595572e+01 1.060672280692932290e+01
1.573919750900333536e+00 1.183735819998565031e+00 9.961272025386104190e+01 6.863781131524440298e+02 1.093414973935722045e+01 1.116357300492737004e+01
1.558403688408453114e+00 1.194894804981914360e+00 8.304274407854158824e+01 6.258390852892193834e+02 1.054168399048903204e+01 1.091873941157898820e+01
1.611569064620378855e+00 1.157564908238517765e+00 4.005653861536043792e+01 5.264064674545503522e+02 1.017192271806301562e+01 1.041988303603660526e+01
1.564288883821086662e+00 1.190445552557704012e+00 9.463083073712527948e+01 5.694377332637282052e+02 1.049459328095271538e+01 1.060001810788793897e+01
1.549751699446049624e+00 1.201314380391932390e+00 1.327145126250684370e+02 6.982490455567894969e+02 1.120417606509801445e+01 1.146164551539782828e+01
1.500141975373463055e+00 1.238818045736254980e+00 1.044060359365289088e+02 4.683215058400236330e+02 1.085059589274880665e+01 1.050504953509850026e+01
1.513522289959636113e+00 1.228312773363451571e+00 8.371963777474826429e+01 5.290421746842146149e+02 1.034767678100453914e+01 1.104020151367884317e+01
1.474501806932306147e+00 1.259723550568264905e+00 1.349029615978816423e+02 4.127350401356076759e+02 1.094822633672588985e+01 1.098693562039489002e+01
1.434615034916466580e+00 1.293969092551517042e+00 1.814671390776244380e+02 3.682927962883823625e+02 1.100674384581823340e+01 1.125801183880622602e+01
1.648782032244531681e+00 1.133566563077511358e+00 2.598843438570133344e+02 2.044399589599124738e+03 1.277859884745940811e+01 1.295715653615427954e+01
1.367134705069258827e+00 1.357099152061068459e+00 4.899655745399236935e+02 5.195660674374636301e+02 1.215427302637397844e+01 1.187765010805583898e+01
1.402620444136303934e+00 1.322819508070587347e+00 1.393676759794225575e+02 1.664523214169802543e+02 1.013820321918379719e+01 9.947347272789986761e+00
1.579445594178851664e+00 1.179706444516239960e+00 6.054084998464236378e+01 5.980732919341525076e+02 1.028992141063755561e+01 1.108317488376617277e+01
1.705650419184115085e+00 1.098413231257815204e+00 2.753429129227177086e+01 3.836219730197191780e+02 1.024828068155687610e+01 9.139267024422011332e+00
1.437757955243394781e+00 1.291260650217629813e+00 1.857921461207526477e+02 3.881011200430448298e+02 1.102324063207894511e+01 1.108051303585058811e+01
1.697822731490420400e+00 1.103014342721277297e+00 6.151948280967042137e+01 1.141985132266693199e+03 1.100700818985002094e+01 1.139112022564333593e+01
1.453953211581595406e+00 1.276925746073383605e+00 6.272859671981384366e+01 1.341257986632904249e+02 9.258893500968770951e+00 9.363686057512394356e+00
1.458661241440045941e+00 1.272874401646645115e+00 6.840114269742090869e+01 2.244231103455574328e+02 9.346100643532970764e+00 9.999718848720764441e+00
1.404344052670242871e+00 1.321568077890904913e+00 4.926025591341577297e+02 7.163689023712397557e+02 1.282772270756323962e+01 1.255571732740754776e+01
1.367516668964080528e+00 1.356806683660457979e+00 4.671839741312056162e+02 5.107633369407508894e+02 1.232788652763869486e+01 1.146460629858716018e+01
1.498296469802774533e+00 1.240414386171686312e+00 9.583928808096858631e+01 5.304629865189759812e+02 1.039823252944332843e+01 1.056501281600516684e+01
1.501747742725038526e+00 1.237645557164142041e+00 2.690992454740795097e+02 9.058465171116223473e+02 1.206277569812489858e+01 1.241662121670609942e+01
1.609829965870782864e+00 1.158976294673832674e+00 1.372573193353861143e+02 1.200374717679391097e+03 1.188501853726820201e+01 1.221083917384119033e+01
1.594684886306680260e+00 1.169240570630480036e+00 1.200091440581460347e+02 1.297383556612774100e+03 1.133603995162395428e+01 1.196417416320429794e+01
1.507939153937542631e+00 1.232756984463223349e+00 4.911598923677877337e+01 1.544334004667602187e+02 9.456435278295131752e+00 9.358492205327301861e+00
1.456633860938241209e+00 1.275170761908009265e+00 4.198955333109328194e+02 8.725901710237080806e+02 1.277018050516722170e+01 1.295833340561719993e+01
1.768016667976731071e+00 1.063164391423263799e+00 4.171908722968681360e+01 8.748709882560709730e+02 1.112927190346705508e+01 1.028327810556747224e+01
1.607659411983441089e+00 1.160223436445556811e+00 7.043977595399159952e+01 5.599346834716948251e+02 1.085763518999094224e+01 1.022981209752826004e+01
1.519439828176977869e+00 1.223812108755119477e+00 8.544105542494122574e+00 2.453765167022741025e+02 7.880672284531660132e+00 9.508425307422285755e+00
1.428897560731780203e+00 1.299147817824394924e+00 8.290056793772880610e+02 1.392815893823405986e+03 1.363652362533163398e+01 1.360348602052863143e+01
1.383618518498050731e+00 1.341197541041618146e+00 7.391002876756463138e+02 8.893362001501037639e+02 1.284369579781592385e+01 1.255813661721844987e+01
1.485993842042457880e+00 1.250282772098879169e+00 1.549455269155088502e+02 3.742526742853264068e+02 1.123199565988520554e+01 1.078274679291245697e+01
1.481112188749391212e+00 1.254476231231157923e+00 1.118739818407415640e+02 4.037447505095728388e+02 1.054670863836142480e+01 1.074998589911321467e+01
1.553071727689339765e+00 1.198655646316846735e+00 1.907694733883195966e+02 7.566304824568381946e+02 1.208286171830867239e+01 1.143916564300876360e+01
1.374862902703364753e+00 1.349360887409955634e+00 2.260620121446958422e+02 2.369559532959244166e+02 1.106478233432834735e+01 1.048472564941299190e+01
1.643708087224914127e+00 1.136478414488264921e+00 1.026866359630287207e+01 4.163248728231476434e+02 8.325477207096319887e+00 9.829961421155742229e+00
1.639382435584184172e+00 1.139198802005535027e+00 5.607010910393717040e+01 5.480171767070784199e+02 1.033769204558718080e+01 9.938104743581764211e+00
1.517337478430895947e+00 1.225517557374460775e+00 8.541297086955199802e+01 3.993794805680055902e+02 1.023990934940357889e+01 1.057357455035407057e+01
1.545566998587702745e+00 1.204011877260845909e+00 4.105998774831959963e+00 1.257460205457170872e+02 7.030890899894840729e+00 8.700071696658168818e+00
1.376229811448625773e+00 1.348363782247461673e+00 5.934481574201572585e+02 6.651871231473055559e+02 1.258388711704887974e+01 1.268379548427787284e+01
1.493498586283968699e+00 1.244151248864943105e+00 6.703882861455699071e+01 2.362337377501648632e+02 1.003187968477043945e+01 9.993756558377004495e+00
1.542167028485773139e+00 1.206761792628452401e+00 6.963808848788576711e+01 3.872641829299063829e+02 9.968107577501578831e+00 1.033802153693960335e+01
1.721825649139141712e+00 1.088873809555564787e+00 6.933462781307667910e+00 9.284984354915830806e+01 8.745329073514930940e+00 7.777076103462227330e+00
1.603851246839516076e+00 1.162657037543062488e+00 4.038297398259820170e+01 4.028273589344664174e+02 9.625580155772015090e+00 9.814380361368094441e+00
1.552574251206226386e+00 1.198914355609738802e+00 9.330921397672878470e+01 5.636115399553272027e+02 1.074423413696969298e+01 1.076239561918432130e+01
1.481244439588937922e+00 1.254042368516961270e+00 1.020544236656023571e+02 2.902557085456001005e+02 1.070853000003697097e+01 1.034821118701666087e+01
1.605588099792991219e+00 1.161534650903385035e+00 3.929621812372946010e+01 2.674339474517914823e+02 1.006156012101445008e+01 9.352032738094525399e+00
1.568447278286517532e+00 1.187506665034782083e+00 1.401952364465417418e+02 8.675102773504290781e+02 1.121000729012368247e+01 1.104161063485321037e+01
1.536718184062916936e+00 1.210874001437900471e+00 7.531446845746654617e+01 3.198364468393056654e+02 1.037761295148640528e+01 9.844776613063448423e+00
1.484932048863839338e+00 1.251376965436101107e+00 2.736282203198769025e+02 7.207922963162545784e+02 1.237402296756861375e+01 1.226825770725131193e+01
1.476431013752750765e+00 1.258299990684573544e+00 1.589785889338866696e+02 3.648397306794354904e+02 1.104922318979282636e+01 1.052918850858322486e+01
1.371491580538834354e+00 1.352819613536137888e+00 3.200271532809731525e+02 3.545270679265693730e+02 1.140035456543570902e+01 1.167729149913569664e+01
1.510881115045100032e+00 1.230837075446598039e+00 4.690375376216979930e+02 1.523938344306820909e+03 1.325275462222039202e+01 1.330986075481642494e+01
1.575505161337977800e+00 1.182667152474213834e+00 2.210014477540717337e+02 1.210676222137210743e+03 1.230921123846437304e+01 1.212067987024373927e+01
1.438526395256376711e+00 1.290443233545350843e+00 1.138656417135827041e+02 2.451762995627790360e+02 1.011665630327567378e+01 1.030468166451979251e+01
1.518959764102022714e+00 1.224491918550049574e+00 1.477326003589821823e+02 7.196587722569286143e+02 1.098727725581615289e+01 1.147024107950522875e+01
1.627118867778116318e+00 1.147157930416056626e+00 4.849739151913604474e+01 5.085947345681863681e+02 1.031313156701252609e+01 9.749816643803113081e+00
1.535339283155785495e+00 1.211532960193966613e+00 3.391239310293528320e+01 2.123911789388068883e+02 9.317416333662180250e+00 9.714564897574584634e+00
1.673480410157190512e+00 1.117724505339821484e+00 9.460984850671481539e+00 3.414400772862308600e+02 8.719463182517042554e+00 9.473493475113622608e+00
1.492056680441875338e+00 1.245375528704200763e+00 1.520381534435691719e+02 3.741043627151634041e+02 1.096411548572562999e+01 1.073275786711635682e+01
1.491627463334608938e+00 1.245746837733012757e+00 1.260690907702633723e+02 3.017171317568701738e+02 1.091970164663560006e+01 1.061170480058313892e+01
1.706045749571642567e+00 1.098254915219484040e+00 2.700812988045242946e+00 8.641656259563537787e+02 7.651745973873521400e+00 1.096204286848974618e+01
1.700207389249173806e+00 1.101462636654233274e+00 1.212945031809795360e+01 2.957805533140603416e+02 9.747415261792479413e+00 8.725108958615106047e+00
1.681769982858815515e+00 1.112664073619367811e+00 5.097927086913870198e+01 6.270135472301078607e+02 1.050315355462419475e+01 1.044009193909727706e+01
1.507067071024413174e+00 1.233779692018511565e+00 3.550437626420607558e+02 1.075564348818204053e+03 1.213385187531634379e+01 1.207518199483156351e+01
1.515315996951969391e+00 1.227043262821410075e+00 7.821658692346517228e+01 3.742176566971771763e+02 1.021267038693113349e+01 1.041300114583870950e+01
1.558770946484258291e+00 1.194712793870036149e+00 3.293513139409484438e+02 1.579331415123392389e+03 1.297352014672928533e+01 1.312394825711188595e+01
1.424907566778376378e+00 1.302401434686115245e+00 1.434891856351575257e+02 2.691224538962015913e+02 1.042118649963259536e+01 1.048135027059466395e+01
1.503627933981435572e+00 1.236421085784488394e+00 1.880775803144879603e+02 7.020161439203757254e+02 1.116746673350527175e+01 1.160352283841259791e+01
1.435284360421200889e+00 1.293252959174317818e+00 1.270994850399898155e+02 2.968209502534551802e+02 1.071826275857034361e+01 1.030581664604322079e+01
1.565674720178046986e+00 1.189621409598122792e+00 1.376062820328205021e+02 9.866087864730320689e+02 1.149851584197443799e+01 1.158741180968809026e+01
1.603066574640522601e+00 1.163373910765994168e+00 4.750023255675700540e+01 4.954628498691204186e+02 1.035524902700911731e+01 1.044929163255175730e+01
1.477865662288246451e+00 1.256894119419624145e+00 6.517814931533357026e+01 2.399267727605908078e+02 9.571671757528802615e+00 9.905487048882863022e+00
1.527670143704513261e+00 1.217643585414118101e+00 1.064438475016638819e+02 4.284117973788763152e+02 1.083805869262197241e+01 1.019453855556860056e+01
1.457526068827378563e+00 1.274065005720183663e+00 7.973359859152081697e+01 2.404078847260098257e+02 1.036137354580277403e+01 1.008679709342196773e+01
1.378895025056272816e+00 1.345457824513587086e+00 1.710431409323100240e+02 1.994398097725146215e+02 1.044048557453626636e+01 1.080341353790508307e+01
1.416053622899033693e+00 1.310564091730416658e+00 5.351680394461786818e+02 7.993109245846694648e+02 1.225036226028321096e+01 1.291513586118142065e+01
1.475226409114881232e+00 1.259292621797489575e+00 2.533397137679086200e+02 6.336645987499173316e+02 1.205895771102376202e+01 1.183554643527400962e+01
1.450163934545426692e+00 1.280341825873213990e+00 1.219728837749885599e+02 3.216076212774393639e+02 1.020098719114093377e+01 1.050357103811111337e+01
1.532001313309045321e+00 1.214489288194484207e+00 3.660904138757924784e+02 1.270106012718708143e+03 1.309678317819144944e+01 1.287314622515596696e+01
1.390416198367096623e+00 1.334797937537943735e+00 5.766199736174831969e+02 7.062886351314979265e+02 1.257203805928231688e+01 1.227263912203155982e+01
1.425311341735256976e+00 1.301907604926747064e+00 6.163259179676403221e+01 1.016095567344516013e+02 9.317313056281422590e+00 9.278827503404965427e+00
1.496965276642808984e+00 1.241816064495750549e+00 2.641588542856812865e+02 8.318033832540255617e+02 1.179987519003760887e+01 1.184303446462932463e+01
1.468357457487472262e+00 1.264693185602104641e+00 1.846879798616527921e+02 3.916106447441296154e+02 1.118799582995890241e+01 1.087415989289607410e+01
1.437011603798887371e+00 1.292046232565227770e+00 2.548427356836879767e+02 5.319642594154706785e+02 1.179287937316076018e+01 1.131734658982171915e+01
1.466842044554734548e+00 1.266414167175122563e+00 4.352084462071575786e+02 1.114798532576013713e+03 1.260858174726497793e+01 1.319411360383650589e+01
1.370200333406188964e+00 1.354165755853366182e+00 1.952754457989899777e+02 2.321915431388950424e+02 1.072117973667685398e+01 1.081163450238695845e+01
1.380614795871027534e+00 1.343836442130796005e+00 5.897883049770075559e+02 7.038376459667239260e+02 1.284960994122182498e+01 1.290648312680712806e+01
1.434233379055262381e+00 1.294376508261519287e+00 1.667390533685456262e+02 3.947143340657513590e+02 1.068515323275043016e+01 1.097205091307521485e+01
1.398060738272678849e+00 1.327252118219062194e+00 2.369573694067599092e+02 2.970425180635891707e+02 1.134892007107806222e+01 1.108020302336396412e+01
1.433259210308879483e+00 1.295433101445817137e+00 3.072111445199312811e+02 5.270610571317188260e+02 1.150183311008709097e+01 1.162027656700101552e+01
1.567959483605271265e+00 1.187763964445758491e+00 4.761211193638868622e+01 4.362134441887649814e+02 9.750712036719249909e+00 1.029876859162053115e+01
1.461657915994134749e+00 1.270366552308440422e+00 1.135409035561297060e+02 2.626197373480471242e+02 1.057456155241704288e+01 9.906278648057643466e+00
1.404186774773135360e+00 1.321612881658738914e+00 3.209525539539633314e+02 4.272259499014984385e+02 1.187064876983444250e+01 1.158048775098933447e+01
1.595837407112779660e+00 1.168001501662115249e+00 1.071586146089634717e+01 3.039084096792507808e+02 8.434407836692006555e+00 9.660023106518709213e+00
1.405428557648942256e+00 1.320393625653416114e+00 2.910627124981890574e+02 4.632209602852075250e+02 1.114487843380674370e+01 1.144912647808507877e+01
1.531729983774679837e+00 1.214694961496767922e+00 2.118496469169475915e+02 8.062428849888721061e+02 1.183237544993138890e+01 1.214010152481167815e+01
1.508616655522312833e+00 1.232555707470727402e+00 2.239570365380135968e+02 9.206607283530591985e+02 1.175643719397506537e+01 1.214718354369984787e+01
1.504298064013324998e+00 1.235990660128996943e+00 2.072019489173319187e+02 7.586635350434472684e+02 1.179172507554259042e+01 1.141185545700693993e+01
1.604216947942167293e+00 1.162309480013526519e+00 3.685025731316374475e+01 2.994475501168641927e+02 9.877561147946783748e+00 9.745208983018189386e+00
1.532295178159461591e+00 1.214211498666676547e+00 1.279985307065315396e+02 5.045246392403918207e+02 1.095227728449697580e+01 1.101058894521044351e+01
1.588698074374629954e+00 1.173280183888472550e+00 5.037096184669341170e+01 5.351798921633314876e+02 1.012750612300463970e+01 1.057163188091594996e+01
1.453784896198299093e+00 1.277070982050106496e+00 1.364610452792791193e+02 2.879945628792266348e+02 1.053863904124084350e+01 1.047455400197926600e+01
1.482319336503405971e+00 1.253487279775519436e+00 3.646688319156883722e+02 1.081715151511885324e+03 1.219151288140538902e+01 1.265557965900526582e+01
1.451242206356797348e+00 1.279555301384253996e+00 1.308221837473679443e+02 3.030767322859205137e+02 1.045563973361714538e+01 1.052002576610840556e+01
1.610343880008151540e+00 1.158425059631450038e+00 2.811262937175573029e+01 5.081850372752929843e+02 9.958335640514127007e+00 1.026257525931160686e+01
1.474514869161214881e+00 1.259603280190779939e+00 1.487227846219040259e+02 4.354223308850629905e+02 1.108465028927435547e+01 1.107733291456541025e+01
1.709394437083956886e+00 1.096051227923360072e+00 3.121037225799012305e+01 3.786094993144011482e+02 1.040804902123266373e+01 9.555041585208384092e+00
1.532935251867458160e+00 1.213425751901473060e+00 3.490351803879325132e+01 1.539908870434168193e+02 9.251333579509104510e+00 9.488539279571986285e+00
1.393499499369438732e+00 1.331651461112155710e+00 2.980465001907219857e+02 3.882453343857361574e+02 1.162903644243911572e+01 1.115053274101848224e+01
1.500815228197274420e+00 1.238518890074185475e+00 1.948581369287545897e+02 5.067214216258701072e+02 1.139104868698392359e+01 1.076796547037868024e+01
1.636414994568232251e+00 1.141038066026606179e+00 4.854261845439038581e+01 5.370052616385726196e+02 1.089547452540390715e+01 1.025967930765910019e+01
1.484401269300035242e+00 1.251724948066174958e+00 1.027802411757488414e+02 3.460648660760472239e+02 1.043609841477172928e+01 1.039060103161225257e+01
1.488516461788869760e+00 1.248300984495426258e+00 1.117681366901293529e+02 3.835916797527706308e+02 1.031292856673167435e+01 1.031430452585557234e+01
1.459165933172929197e+00 1.272605383337449325e+00 3.516136748810185395e+02 7.587281616919410681e+02 1.251385517228252198e+01 1.189262666136549207e+01
1.546208906666833860e+00 1.203514819400132607e+00 3.305951586462717273e+01 1.081947735296576951e+02 9.149232476475464892e+00 8.050024682962284572e+00
1.519519915114586173e+00 1.223803304348553223e+00 6.474879016999855708e+01 3.197885893490160925e+02 9.868098479948697488e+00 9.876953519380121449e+00
1.461984436749281580e+00 1.269941342503261739e+00 3.808191813401061410e+01 1.247413639362726059e+02 8.967418824265424249e+00 9.114835840699825553e+00
1.435170518230928893e+00 1.293429055132901961e+00 9.069351861812148741e+01 1.832684102004544116e+02 1.017711869797699542e+01 9.572374804243796831e+00
1.419159706675545252e+00 1.307761761231676534e+00 1.798622239384854424e+02 3.634542706788116675e+02 1.126618178119430524e+01 1.128568201783945568e+01
1.622436788254489448e+00 1.150324359358181781e+00 9.238271732526754931e+00 6.283721839680476933e+02 8.597738159815108361e+00 1.045647318011232585e+01
1.699088398069374062e+00 1.102196745911059983e+00 2.143375897263382512e+01 8.228650050739481685e+02 9.708215648387300334e+00 1.028618310336717911e+01
1.576169197476728456e+00 1.182022600262662371e+00 9.777267289375284065e+01 6.365613418384416491e+02 1.093187825655764911e+01 1.037965513256648187e+01
1.389220473242160248e+00 1.335674992706116893e+00 4.327419407714949102e+02 5.576066867614777038e+02 1.238484421649679490e+01 1.204349847802525808e+01
1.610092952522568011e+00 1.158354519586983100e+00 4.480904294353809547e+01 4.557344047579952075e+02 1.030755215147808812e+01 9.914520371112571340e+00
1.587482581454247255e+00 1.174211414531071140e+00 2.325569114978405878e+02 1.544508179802398899e+03 1.208770060966602600e+01 1.217945874956538610e+01
1.577855660540522287e+00 1.180708163464413207e+00 3.891226079555490713e+01 3.235743654571943466e+02 9.760641482454866846e+00 9.814254151573628349e+00
1.365793735288354682e+00 1.358376203670175419e+00 5.955280932695599176e+02 6.533709302270900707e+02 1.253860180822854709e+01 1.273923843884091411e+01
1.536996890058621723e+00 1.210565275581253042e+00 2.682523773189654435e+02 1.233511463605349491e+03 1.259388821277334891e+01 1.282457357290605593e+01
1.553395040016893658e+00 1.198449707556869637e+00 2.330038605029326959e+02 1.018597622533054164e+03 1.200919820915100722e+01 1.205439876486253681e+01
1.624595204880562083e+00 1.149120744245431425e+00 2.105490636441456900e+02 1.240405168179469911e+03 1.268919408019477046e+01 1.171852431430695596e+01
1.525102996616227058e+00 1.219570787713436077e+00 1.391120985546977806e+02 4.046112763338404079e+02 1.156327541313312857e+01 1.005494796806682345e+01
1.538673442581024675e+00 1.209541688826565542e+00 1.534187750686483298e+02 8.084999737829909918e+02 1.097035014356050198e+01 1.105928076835635743e+01
1.650522043950951367e+00 1.132078338857757549e+00 2.118473412829149183e+01 5.059751475912580077e+02 9.972658987590524049e+00 1.021527040860893010e+01
1.642855916683793716e+00 1.136936370598591095e+00 7.409967983910274825e+01 5.658862504819164769e+02 1.109935539430779272e+01 1.037397461704479085e+01
1.497377540679890817e+00 1.241395218883590834e+00 4.185673723475965744e+02 1.236308364660895904e+03 1.305390312974161482e+01 1.256264666103361094e+01
1.585679520089789296e+00 1.175252492266454674e+00 2.311136835689091029e+01 2.682829394562818379e+02 8.959245201664760572e+00 9.368641208651887098e+00
1.608567811448011753e+00 1.159773566429248559e+00 1.283985789976054832e+02 8.444684095859374793e+02 1.161946545410800447e+01 1.109466241342435389e+01
1.615994553693748781e+00 1.154605494840753144e+00 7.168584692906335931e+01 7.230083563193462624e+02 1.085787803889664005e+01 1.074087707665791491e+01
1.504567309604259995e+00 1.235531595114214731e+00 1.200486434219793495e+02 3.804667416931384878e+02 1.090574332159486204e+01 1.029562323318217487e+01
1.377405368266228614e+00 1.347224077676880016e+00 8.221233263014194108e+02 9.669881633980693323e+02 1.328683100043228116e+01 1.309907769701654523e+01
1.662349452732598376e+00 1.124543597604397593e+00 1.005436777420854355e+01 4.739453209129058564e+02 8.888096264702888050e+00 9.967059847591318800e+00
1.563642461802962735e+00 1.190985658469672970e+00 3.247358103718286770e+01 4.695827949917072033e+02 9.235685506023067148e+00 1.059997727615239249e+01
1.670035096347828762e+00 1.120027780226546588e+00 3.384612032950172988e+01 5.351557831270461065e+02 1.065020775189177193e+01 1.023244523021741514e+01
1.672285622186542309e+00 1.118484920203004496e+00 3.533130425520889162e+01 5.419584387316378979e+02 1.029226725421035837e+01 9.943787304866891219e+00
1.382339855991978617e+00 1.342400762578572104e+00 3.144864007041369405e+02 3.632871828325191359e+02 1.126058494125427956e+01 1.101674058331537331e+01
1.500073615710612929e+00 1.239455132525602465e+00 5.377455170432294835e+02 1.464569526290298654e+03 1.374523287963757845e+01 1.322338939122781554e+01
1.469172160886324185e+00 1.264339469049422293e+00 1.776023067078522786e+02 5.196869348249581435e+02 1.140335149242846313e+01 1.150594210865211586e+01
1.551127851295997395e+00 1.200017015719099467e+00 1.672937019967516790e+02 1.129143724834777458e+03 1.165809610029264043e+01 1.227761360261412094e+01
1.390460449144026001e+00 1.334519990634076558e+00 4.340275099699239831e+02 5.194319589698463915e+02 1.180934096014658152e+01 1.248221588499882095e+01
1.470089009716960327e+00 1.263521887236651153e+00 1.490257468200911433e+02 3.366736365433536093e+02 1.104075295240581767e+01 1.063142183601426538e+01
1.386266763769904431e+00 1.338517806554244238e+00 2.392478522729700785e+02 2.792976719727842578e+02 1.129465691491580870e+01 1.064188566050051499e+01
1.597171283835374433e+00 1.167326996137201256e+00 1.910523437924644341e+01 3.370193852682336342e+02 9.083493961825881868e+00 9.893080738252342243e+00
1.469180119060879752e+00 1.264102337739536175e+00 9.583894722232400909e+01 2.247929055696839953e+02 1.003182813578230714e+01 9.899028841121866762e+00
1.383812576622226453e+00 1.340706831122377540e+00 1.896127401045937404e+02 2.607941032144049700e+02 1.061440510804602155e+01 1.059300615095488318e+01
1.468391632160875648e+00 1.264758581534390691e+00 1.365154915907481836e+02 3.807039578007800174e+02 1.048491433799977557e+01 1.088044351204399973e+01
1.448827247351777592e+00 1.281391428690576095e+00 1.400131038465508198e+02 3.269388838665356616e+02 1.092579610752781605e+01 1.081071309004512315e+01
1.478347178571066678e+00 1.256497291437930874e+00 7.936332792589693952e+01 3.642985174254163212e+02 1.056019693035994678e+01 1.034117038182165338e+01
1.461132357755678290e+00 1.270752011300936513e+00 1.303380992306592816e+02 2.653817380440148099e+02 1.056205939594953591e+01 1.031467650607484110e+01
1.404970333585636499e+00 1.320874683336245470e+00 4.712847200444906548e+02 6.773852579388543518e+02 1.212111105325709737e+01 1.216409647420318763e+01
1.522499463536731934e+00 1.221538492004039966e+00 4.746615908249660265e+01 3.501008966278918706e+02 9.671522682447255548e+00 1.015494625066625645e+01
1.429746709581472874e+00 1.298536108878967754e+00 4.664226932121361529e+02 9.058578107691389505e+02 1.291987419750856247e+01 1.274198426101862580e+01
1.370035007336184441e+00 1.354049312101005098e+00 2.330410697812208980e+02 2.335276982914156747e+02 1.073487289407847634e+01 1.085863912294645317e+01
1.430638368123233306e+00 1.297321096925660333e+00 9.358830150501928813e+01 1.787748750335051682e+02 9.929409127598729512e+00 9.485431819119751751e+00
1.679890954436968453e+00 1.113801728972936278e+00 3.656870302833517172e+01 6.599657990155242260e+02 1.057704603710540958e+01 1.058950375936967703e+01
1.511431420892334732e+00 1.230246979896141291e+00 3.202996425900073518e+02 1.350654583336582391e+03 1.264860557456193924e+01 1.277101897778591422e+01
1.499558598497686912e+00 1.239321218051281370e+00 6.728370202144805035e+01 3.694549273130068059e+02 9.898089562803470187e+00 1.066386377373534167e+01
1.629221242530962233e+00 1.145804458268351977e+00 1.638724670683829387e+01 2.312408275565334748e+02 9.245389657704063069e+00 8.879281905600002744e+00
1.626058695087486017e+00 1.148092398534132919e+00 6.505005081099244535e+01 6.817821854773249015e+02 1.081426724106622217e+01 1.060295572535292408e+01
1.424287406892003949e+00 1.303146592886597732e+00 9.929560612839027556e+01 2.226950332727896011e+02 9.820941982175069640e+00 1.021677298065229600e+01
1.378906917309113300e+00 1.345413811702307783e+00 2.826717649260473308e+02 3.134694816295498754e+02 1.078330459821001774e+01 1.117572769182501347e+01
