costheta_jn luminosity_distance_Mpc m1_detector_frame_Msun m2_detector_frame_Msun lambda1 lambda2 spin1 spin2 costilt1 costilt2
-7.554229531249202489e-01 3.437513762943785167e+01 1.376857276494243054e+00 1.374316276309237805e+00 1.198226260059106920e+02 2.545048218897040897e+02 2.264296274561489186e-01 2.701669378403559127e-02 1.958738349423102664e-03 -2.663255860178430634e-01
-9.291398539783939370e-01 4.261927945269262352e+01 1.585622582272748771e+00 1.198344195551888314e+00 5.608849414193778102e+02 4.271113400405894822e+02 8.353715091411655080e-02 1.291637711474283995e-02 3.192574150710917880e-01 2.082381042414188366e-01
-7.469688270424496013e-01 3.399771948291936496e+01 1.587106219262920392e+00 1.196979555849850607e+00 2.512551731874391976e+02 6.561051581951847993e+02 1.330227030937837784e-01 1.103779762311321300e-01 2.691831933111479835e-01 -2.930327278163672999e-01
-9.961398748835135208e-01 4.542419550794430450e+01 1.534800103569491814e+00 1.235648111798283821e+00 1.963948827553963667e+02 4.371312855108669737e+01 6.879773885483073670e-01 1.894892104877345107e-01 -3.657371310946096968e-03 -7.701377810406449809e-02
-8.654255462364800477e-01 3.895697706337610100e+01 1.493123621492131958e+00 1.268766746268122914e+00 2.903364556831933641e+01 1.098592457604610217e+03 1.816056919085716204e-01 5.782488622390338229e-01 2.985359868198436128e-01 -1.377566574891039286e-01
-9.225100530847908376e-01 4.216324210662546079e+01 1.980245891481706932e+00 9.796808036360865612e-01 1.166388830373251864e+02 2.793640530299327565e+03 2.019098030424588408e-01 7.410205378989796754e-02 5.085457535277485563e-01 4.204763757977756922e-01
-4.151074831958239120e-01 2.811933448809969249e+01 1.745938258173493685e+00 1.095836787325627837e+00 9.011108178324614926e+01 1.914743407569890678e+03 2.440680789561570224e-02 1.615287043182684901e-01 3.180874197839734796e-01 5.421936293628902837e-01
-9.335038031565077166e-01 4.106787523159444220e+01 1.694244860704522404e+00 1.126497597337074552e+00 1.592079912181255850e+02 1.725035603850278221e+03 1.008129447820621805e-01 2.033248761791459636e-01 1.700379633104565635e-01 2.403518952361889671e-01
-9.907265084269301081e-01 4.701713203147916431e+01 1.548426280073111005e+00 1.225897867762283822e+00 9.529730849518464311e+02 2.283261684021041674e+03 1.196757205799122217e-02 3.683961822294251065e-01 -1.420512691471830513e-01 1.324960216759608900e-01
-9.173051020488937057e-01 4.192316995862358908e+01 1.547509801986148181e+00 1.226177514055545981e+00 2.695009453447491978e+02 1.126080107105909292e+03 3.354045766489768821e-01 5.270736989187010391e-01 3.560281239857414071e-01 -2.543165930650309603e-01
-9.459736385474966092e-01 4.397634302374238047e+01 1.509614381900259872e+00 1.255611645261178078e+00 8.098054797369898097e+02 1.365668638413686153e+02 1.747200533386270294e-01 4.210180086613549699e-01 3.354224044180271758e-01 -1.586183514184431043e-01
-8.942025917603685370e-01 4.116985279869197711e+01 1.446443485275362928e+00 1.309038606165239038e+00 4.677393516095808650e+02 8.594569140016356812e+01 7.986203425734046679e-02 2.810897042879458851e-01 -3.449528474872274320e-01 1.256953827684839931e-01
-8.111499789177755160e-01 3.690537364610010940e+01 1.509055753938384647e+00 1.256184284820233144e+00 1.293005690039641706e+02 8.357798892670583655e+02 4.766542795173238090e-01 4.178737702916086594e-01 -4.565320259540365799e-01 7.644076548412804817e-01
-9.046520777822935067e-01 4.159932354948858091e+01 1.764898746366672544e+00 1.085290717415140715e+00 5.005578978729143955e+02 3.174675930618088273e+02 1.099710162370067107e-01 3.957817461904051815e-01 2.060552861912182676e-01 2.027192485591724491e-01
-6.867605168558398310e-01 3.168166703344817492e+01 1.752096765812567014e+00 1.092776051892596856e+00 5.499697421547696194e+02 2.443598203957488693e+02 3.417344367160638496e-01 3.974229375777494355e-01 6.674047609724088614e-01 -5.972288161076056978e-01
-6.168847015046499127e-01 2.917807003747603289e+01 1.525839875569684256e+00 1.242809792249378154e+00 7.086086754166216224e+02 3.070575439032893428e+02 2.629937433447417788e-02 5.230131474592148999e-01 8.917710368989086867e-01 -4.299447916967502614e-02
-8.956209343272599765e-01 4.134945913487970870e+01 1.693119750672171797e+00 1.127135957821181034e+00 5.732938023990367356e+02 3.383929066427702423e+02 1.310258337661028838e-01 6.273440486101659053e-01 3.475251595203980304e-01 -3.172738068021655616e-03
-8.687794225379015245e-01 4.026538624418565604e+01 1.390134168711625540e+00 1.361073531564082284e+00 1.502783412503371778e+02 4.280582532636121300e+02 1.076603343079050867e-01 3.358758499996058466e-01 -9.635541754582684915e-01 2.946332561423750107e-01
-8.427290837088199371e-01 3.939835197950812784e+01 1.830185915925376605e+00 1.050177702124842849e+00 1.367069385215110628e+02 3.697342914712977745e+03 4.254272037848067511e-01 1.885862630058433020e-01 1.261840275125700461e-01 2.066799575822165225e-01
-9.587476590067884885e-01 4.253048956480206044e+01 1.742616420108370479e+00 1.097804303388298264e+00 4.482039995331896876e+02 9.820189824309837832e+02 2.434607922224679422e-01 2.707776444251219217e-01 -5.095195283686787535e-02 4.803925151712736263e-01
-8.872002388775453996e-01 4.113930249464222300e+01 1.418830766627092288e+00 1.334144808223823420e+00 1.141619823568871197e+03 4.293652275539665197e+02 3.276284450914107027e-01 5.424537681260578337e-01 -4.199130748709085093e-01 3.085964499456714250e-01
-9.936524741650069048e-01 4.578173963077958319e+01 1.385006425847422395e+00 1.366322117548615989e+00 5.517846048274736859e+02 4.223649838551689299e+02 2.961409080181116038e-01 6.597283314292700096e-01 -2.700054642077376332e-01 1.135226739354793374e-01
-9.496797599615902641e-01 4.295735986448367072e+01 2.245272328357875491e+00 8.802588051226545307e-01 1.357861772106156195e+02 1.398655922580115657e+03 3.632411773605442318e-01 2.936230965926621694e-01 4.123323255147088306e-01 2.794467126776425392e-01
-9.269872596135200205e-01 4.243765667057691360e+01 1.484595918259402181e+00 1.276294632983540289e+00 3.229817734177286752e+02 1.038442004106730792e+03 2.186785969822250542e-01 3.380589455808630239e-01 4.984674628651182271e-01 -3.322426760382816147e-01
-9.712841623808585734e-01 4.572437169330768825e+01 1.571925103581172767e+00 1.207925782937115056e+00 4.623469489713432949e+02 2.088903530846657759e+02 2.085710277456323536e-01 1.039709171143374106e-01 -1.125351735149249764e-02 1.396381119497411560e-01
-7.712983322751633120e-01 3.581744165861679363e+01 2.040871810782351581e+00 9.542953620066284559e-01 4.298770342039446746e+01 3.278101379814504526e+02 1.588495746345154336e-01 3.928655689542392970e-01 7.185279660067797058e-01 5.090250483891028271e-02
-9.593106924339154240e-01 4.327894102984519265e+01 1.692606724901371207e+00 1.127205544697416517e+00 3.988389825600105354e+01 4.700456420069829733e+02 1.295788153783905827e-01 3.538619526170997953e-01 2.097797518175525955e-02 1.251542675253781156e-01
-4.429887417894570745e-01 2.363010963375069551e+01 1.422905580244482326e+00 1.330274037658619735e+00 5.879161483597079041e+02 5.242431957222324854e+02 2.848113750466695418e-02 7.112831662072147121e-02 7.542057926740949325e-01 -3.077355636841458963e-01
-8.038512414807034157e-01 3.582380011553289023e+01 1.431650045559262452e+00 1.322056506908543483e+00 2.197782334839947396e+02 3.586120319569060939e+02 1.143966515551784746e-01 2.246544517440080546e-01 -3.146201071957343554e-01 1.383290189174539164e-01
-9.023066878779307798e-01 4.019651707131607310e+01 1.660144195918171084e+00 1.147543855616157682e+00 9.045280645285430410e+01 1.988339410231915849e+01 2.192626363656908495e-01 5.882626164868084429e-01 5.161420335092646861e-01 -2.499900940760992618e-01
-7.508955767408057591e-01 3.544056032909407605e+01 1.701249176551797415e+00 1.122197196625915661e+00 4.646775693476982383e+02 5.141757955993066389e+02 1.418545859283344354e-02 1.751649527428189024e-01 3.117862804048799827e-02 4.569898360559401240e-01
-4.742133700766834048e-01 2.752030604689986149e+01 1.691395429526561855e+00 1.128055272723971880e+00 1.708142399670437328e+02 4.098954237192934897e+02 5.531210401223773943e-01 8.030379492026675781e-01 1.435117602507245405e-01 -9.950561930968637725e-02
-9.231761924707349021e-01 4.208654785808880661e+01 1.500652727921608420e+00 1.263089765727797298e+00 1.295394704191191977e+03 1.192320074808579449e+02 3.845769437566499138e-01 3.858317364257626836e-01 1.554886977932696535e-01 -1.425321924390043904e-01
-6.650534048717341440e-01 3.373936191327977951e+01 1.666842911412306893e+00 1.143502585862319343e+00 1.236804069241852631e+02 1.477972981893498400e+03 2.902267272568890416e-02 8.690066822146670644e-02 2.109653571979283326e-01 5.871017605171215958e-01
-9.648660617119158012e-01 4.373386471964914080e+01 1.743842355246590481e+00 1.096947267138496551e+00 1.241566907028046529e+02 2.029542063367868110e+01 1.862596771610275370e-01 3.620708871151254726e-01 1.339474401500649892e-01 1.136626774316391725e-01
-9.225595660771984674e-01 4.463508971117400392e+01 1.598590295907735159e+00 1.188991104636785590e+00 1.881885163502434750e+02 2.306689337058905380e+02 1.030072325831697805e-01 8.629500193418193632e-02 6.823454984060530748e-01 -8.140306281158552482e-01
-9.570445124792944513e-01 4.248260599610993893e+01 1.711439374664381230e+00 1.115945091847495796e+00 1.353734134788213055e+02 2.184663609663498846e+03 4.721412476432958472e-01 3.811573236312205265e-02 8.676355847466626914e-02 -3.129994887339843102e-02
-7.157992560503787516e-01 3.606094372976772178e+01 2.183421694657709189e+00 9.009665213916362436e-01 2.228855410421305550e+01 9.525607483642689033e+01 3.275879113431417466e-01 6.617534003913816409e-01 6.719162550014237123e-01 -2.779494657560307447e-01
-9.995329788882656441e-01 4.639063943546096880e+01 1.812980528154483517e+00 1.059106555711523123e+00 1.063087795229874359e+02 6.035579166966450657e+02 3.045033822051997352e-01 1.924216996119482992e-01 4.024919235650666061e-02 5.553292362400008564e-01
-9.464269059915065840e-01 4.429164449678375348e+01 1.557928937750590936e+00 1.218554542129026697e+00 5.282987643850930226e+02 3.587989860527655992e+02 7.999967585441354334e-01 3.121838617579900110e-01 -1.510436170940714917e-01 5.880676645286297965e-01
-9.728080991376077957e-01 4.407961783020679292e+01 1.597977346168457657e+00 1.189434103636726858e+00 3.693997423635108248e+02 3.421711440624823126e+02 9.018718695334104751e-02 2.173435602058983868e-03 2.335286290136056875e-01 -7.609403134532383151e-02
-7.736370068809328426e-01 3.633564074782970010e+01 1.748333049688543639e+00 1.094570507598920939e+00 3.697868038637535903e+01 1.945927460834632939e+03 3.127139764792394305e-02 2.315971627359921514e-01 -1.522799029455211041e-02 4.942582603051166590e-01
-6.257621439189937629e-01 3.170158970992686776e+01 1.700873201847325600e+00 1.122284646011353137e+00 5.424257982152742841e+01 7.710191722698431249e+02 4.771219236267722902e-02 4.171055851340312315e-01 -5.985635956375428418e-02 1.669278466803167660e-01
-8.098777129792923413e-01 3.660565483000258524e+01 1.589560257062071713e+00 1.195725771698187945e+00 6.389038718127637821e+02 1.392437404499616150e+03 9.315174833321510084e-02 1.238419361728693019e-01 -3.927495679631194392e-01 8.785326855535081636e-01
-9.226656511283777284e-01 4.303459236532079757e+01 1.743714122189688798e+00 1.097109590733356121e+00 4.921265255121432602e+01 5.919025994112232638e+02 4.107628569992084755e-02 1.151188192952234540e-01 -1.905329169454574867e-01 9.616068376485904512e-01
-8.332110236676669723e-01 4.011173284445533938e+01 1.645000743283566713e+00 1.157664537056136034e+00 1.246424734416613234e+01 2.356134861494655070e+03 1.544931876571469798e-01 4.086572918110429470e-02 8.953863156279986968e-02 8.762031611955843902e-01
-7.827433044711502585e-01 3.624755542887639592e+01 1.734103044207666811e+00 1.102560286711332438e+00 2.888456027897774803e+01 1.737354739376300131e+03 2.030376693183019998e-01 2.940337622695157749e-01 -1.061393358516569789e-02 3.080363440251951412e-01
-9.297491222144367295e-01 4.330820069024246521e+01 1.471450065283200992e+00 1.286968186909704048e+00 2.858133574002368960e+02 1.179067487733815938e+02 1.593909029418860979e-01 1.802724547392324239e-01 -5.883618602670554615e-02 1.788616963427332954e-03
-9.353563649370781885e-01 4.403912008478282303e+01 1.590543294023168519e+00 1.194563483724785380e+00 1.531338389986136406e+02 1.189963768835186556e+03 3.923418121470235165e-01 2.338508527854657980e-03 2.693489455662423024e-02 6.910608471845096634e-01
-8.506879452588287371e-01 3.870396935019529394e+01 1.622775710278156369e+00 1.172188373864552213e+00 1.273124268264745638e+02 7.854745636487062654e+01 2.210554747947757193e-01 2.524430265425844366e-01 7.124210558180871233e-01 -7.907481540495737704e-01
-8.469428718250811006e-01 4.007946592328679714e+01 1.734484678890739096e+00 1.102304491489530136e+00 1.407217456160229574e+02 2.022104311243013512e+02 1.752415320654605591e-01 2.166966524528304017e-01 1.426240623547662401e-01 1.777754545549226906e-01
-9.148834157854834892e-01 4.215882924260949949e+01 1.377035790228304357e+00 1.374116640554722268e+00 5.422102827544557613e+01 3.260650802793711591e+02 3.749453677474967050e-01 5.636233046258262158e-01 1.983165296938854683e-01 -1.544778277316903869e-01
-9.610621634149077996e-01 4.481633716307442938e+01 1.871375516054043953e+00 1.029665929402658886e+00 8.988631877006244508e+01 3.898339599534693889e+02 1.862365714840336917e-01 4.083965276627745666e-01 4.068629275265422951e-01 6.316836273130300994e-02
-9.834532653070012787e-01 4.712892963705563432e+01 2.172036223418874368e+00 9.049125542139740963e-01 3.447373956429046871e+01 7.048794248933222661e+02 2.937248560414939536e-01 7.626067893109012008e-01 4.249404294660443226e-01 9.308041438623476660e-02
-6.203329111162046994e-01 3.086990026130040121e+01 1.518096756014187587e+00 1.248929216441407419e+00 2.721195807909205087e+02 2.153729227917166895e+02 4.283983302457578662e-02 1.721155171326388678e-01 6.873119622073765589e-01 -1.653564685058358796e-01
-8.085297550610675010e-01 3.905900155019568842e+01 2.252919562853413105e+00 8.776131005456847545e-01 8.219740601572958383e+00 6.254335942957571604e+01 1.982425998227452524e-01 1.770689634540194013e-01 7.042282982470077224e-01 5.376874013086075932e-01
-9.375227793231463158e-01 4.219995641214219972e+01 1.390010085845462040e+00 1.361751035785355057e+00 1.114371524859582223e+03 1.114002028022994182e+03 3.724057854508813770e-01 2.569306035068259497e-01 -3.988234280400960730e-01 7.368697248582289916e-01
-9.136465790236720785e-01 4.454111527050614683e+01 1.463392145286742663e+00 1.293776883381935416e+00 1.018614710481465409e+02 2.946924079015640245e+02 9.114841079738181251e-02 4.646157608964063823e-01 -4.690599370248924038e-02 -3.224991220206614023e-02
-7.963953331787598788e-01 3.846886643549186857e+01 1.844831680933039397e+00 1.042534340854329722e+00 1.412303862992458647e+01 8.404126708782067681e+02 1.343845160204485967e-01 4.198968191250602167e-01 7.326864736700956782e-02 2.907220574782373168e-01
-9.062780421529147423e-01 4.112630266882688801e+01 1.660719594678248701e+00 1.147249985511419546e+00 5.743319737731269470e+01 3.245344364085548250e+02 1.618230878671428064e-01 1.365810185114380015e-01 1.930944069169497623e-01 -6.850486811521250274e-02
-9.097713200736190498e-01 4.347400998554478235e+01 1.641398206733273968e+00 1.159986884609350621e+00 1.868190098940990254e+02 1.038169783453133505e+03 2.408052290244420968e-01 4.357794957278717241e-01 -2.128941307617911172e-01 2.969834550647916238e-01
-9.106620387008086404e-01 4.336823077716088193e+01 1.854426672551419575e+00 1.037913652094639927e+00 3.356909993736714171e+01 2.248679040163021909e+02 1.737933035645253255e-01 1.873300696206870453e-01 6.999312953020014882e-01 -4.468660850453285427e-01
-9.639973936835809498e-01 4.251444601334831219e+01 1.865565987082125288e+00 1.032268154054211573e+00 2.769649515514105431e+01 7.825306632766465782e+02 2.180577100554650927e-01 2.960254972923056505e-01 6.006667444073187090e-01 -3.588320394200728569e-01
-6.733746531720440354e-01 3.030891305972004801e+01 2.076933494669012781e+00 9.401346969942815379e-01 5.010243794006586882e+01 4.016073503349037992e+02 9.884469211868324168e-02 1.844834303094870231e-01 8.466012157945318473e-01 7.315205826043884585e-01
-7.580124519384560111e-01 3.532855331477683336e+01 2.093470364016297491e+00 9.338220071888381213e-01 5.669964339961794764e+01 7.227272391431812082e+01 4.772231006589401914e-01 8.086824106612029439e-01 7.641513395570446177e-01 -6.659349058931156584e-01
-9.940814774001216492e-01 4.662244973099998901e+01 1.700211343058981139e+00 1.122710251047805308e+00 4.891659435150484683e+02 4.883802381758910087e+02 4.796748374122061231e-01 1.992939438664448337e-01 -1.001652928293916833e-01 7.412961408798650620e-01
-6.658648829397904034e-01 3.112657784797891480e+01 2.161894529942740117e+00 9.085587120524476479e-01 2.617295660704536431e+01 1.170636105150929097e+03 2.838768783926178818e-01 3.743537740555445414e-01 5.555719033099864035e-01 -5.338860793124574483e-02
-8.782902566638247643e-01 3.950185834692032927e+01 1.528852443208549294e+00 1.240634535726903964e+00 1.707555042307510007e+02 1.158504294637239582e+03 4.815286456125265624e-01 1.291578994357986954e-01 2.234409655604517042e-01 -8.887825551547011704e-01
-9.800723914189798380e-01 4.461622526680685041e+01 1.787544283302256343e+00 1.072866539996017998e+00 1.020932433802807253e+02 1.490189979634309793e+03 3.555545868122247377e-01 4.101798464905891950e-01 5.780383214541647829e-01 -5.431406719777640557e-01
-8.553212692901928094e-01 3.911844562175320306e+01 1.395860767731622154e+00 1.355671159765908795e+00 4.186196680250905047e+02 8.529781211138413255e+00 1.236464609477487681e-01 3.330686994484097774e-01 -2.476899489696305634e-01 6.391456362608742559e-02
-5.834247354320369894e-01 2.698235273006623558e+01 1.531156704471926089e+00 1.238531545466409867e+00 4.373970598525590248e+01 6.435164569385409550e+02 4.208246049753282259e-02 1.296834838733818274e-01 8.721384272010045402e-01 -3.417345823061475607e-01
-7.886645212976196584e-01 3.832747275736831938e+01 1.409296245094327826e+00 1.343086390647985073e+00 4.407177138031238428e+02 1.270304515054863259e+03 3.124418289012097227e-02 1.468271149875650661e-01 4.714974551403371128e-02 4.240262804734599295e-02
-8.024767889272594878e-01 3.799281099094845615e+01 1.394627010210528484e+00 1.356726066804982977e+00 1.573594984227466398e+02 4.026098692905227381e+02 2.705625908729844542e-01 3.490171115560009585e-01 -5.799770718450739798e-02 -1.348543842669332757e-03
-5.887411398532528262e-01 2.988757120821304269e+01 1.822845995754682091e+00 1.053829066043991292e+00 8.031007523272539572e+01 2.321976712197065922e+02 2.448068121943995090e-01 3.891302800804622986e-01 2.100652127111603540e-01 6.349083665816797339e-02
-9.269806027436533480e-01 4.271206023766073656e+01 1.819227810980825311e+00 1.055686781014846254e+00 1.133309499749101334e+01 1.038878865742390047e+02 1.649887285711026386e-01 5.582307461612775329e-02 2.801208286241709811e-01 5.520674543214527663e-01
-8.183892870892885973e-01 3.751758199951442663e+01 1.585506882758513258e+00 1.198173597092785370e+00 1.942568955829920014e+02 6.413320684892605072e+01 8.350982637610785200e-03 6.119352586391625659e-02 6.948214489603118937e-02 2.796152776919348382e-01
-9.562259530385687212e-01 4.326063578408938781e+01 1.720949354625098238e+00 1.110415859694502627e+00 2.263247378896249984e+02 1.602878800748544109e+03 3.626305931914294844e-01 1.012263223892307246e-01 2.064944556391666575e-01 -3.749882033441341855e-01
-9.912771249007733543e-01 4.477865009692695253e+01 1.474290059655284146e+00 1.284681784462627263e+00 1.032158884874380931e+02 1.265852578544699327e+03 5.092952727072770358e-01 3.618486339910992888e-01 -1.835286759450092120e-01 3.059059294884416969e-01
-9.468114853087729044e-01 4.477111430306848661e+01 1.447761266547661796e+00 1.307768593371349208e+00 3.181227093850724827e+02 5.703497374277976633e+02 5.583876414467833088e-02 1.169570700491179699e-01 1.257478829233578954e-01 -6.784445031254605907e-02
-8.589893739218023017e-01 3.861196824160683150e+01 1.660014305969953474e+00 1.147809552131253241e+00 2.668655629366072048e+02 3.479959912718138781e+01 9.253650574920464777e-02 2.527956464754766430e-01 7.849067176739854546e-01 -2.432727440398990415e-01
-6.480161471460073042e-01 3.185262312334706891e+01 1.729555434284067994e+00 1.105331831404239074e+00 4.469286432908346569e+02 3.307714830409053661e+02 5.023709315108432216e-02 1.579237809018777805e-01 7.234506810644300012e-01 1.885796767230835114e-01
-7.174419910359338681e-01 3.634086655883404404e+01 1.668474814145896490e+00 1.142348769196789737e+00 3.698292945618662486e+01 1.503074861178281253e+03 1.769293786476564823e-01 1.862223145804455249e-01 5.935836385984799568e-01 -6.013413543042314124e-01
-7.143747930429489301e-01 3.588281135067785499e+01 1.385418500992378510e+00 1.365668582729953062e+00 1.775097562793950488e+02 1.279797467124053867e+02 1.417216872956593154e-01 1.731305980897961672e-01 1.306324488161796082e-01 -2.022516565465423688e-01
-6.865915037069346694e-01 3.411389861709873372e+01 1.682949179297383191e+00 1.133137450988623174e+00 1.042422283221988693e+02 2.982039349478637860e+02 4.955625503488978456e-01 2.189108265174040113e-01 -1.367524205639136514e-01 7.124304006544835977e-01
-9.267918844154817704e-01 4.428866051488116540e+01 1.824605540395672243e+00 1.053008553691208160e+00 8.839552548908963558e+01 4.532912435166185219e+02 4.205240119018570089e-01 2.283674662077998241e-01 2.150845766464402897e-02 4.790364481359829507e-01
-9.311801615363122231e-01 4.494169157739688103e+01 1.558823721545138374e+00 1.217750912595384261e+00 3.942869616571357483e+00 8.952581890741415691e+02 5.911588701008010927e-02 1.709946939116085696e-01 7.528720243949050817e-01 -2.136068248988319818e-01
-8.531289183314346714e-01 4.068943943460746482e+01 1.594936186063188321e+00 1.191562208795496458e+00 3.664768292769170444e+02 1.359563233590852633e+03 3.984705918471264097e-01 1.657490538266755964e-01 2.331471971124802478e-01 -5.999731463910747964e-01
-7.944001865003824658e-01 3.800342523045721066e+01 1.491070408122221691e+00 1.270648234822589817e+00 1.328483264045424050e+02 1.030545981482217258e+03 8.827263896343518629e-03 1.673266609733771101e-02 -1.251305836389365600e-01 1.734517039615758316e-01
-8.876013016660977417e-01 4.201586383474850095e+01 2.303734231487296835e+00 8.615803715285969000e-01 2.657047483659552967e+01 3.830914046930183758e+03 2.782804161305899027e-01 6.367023260388424144e-02 6.435506488444203699e-01 4.415303495081132068e-01
-8.986019692022674255e-01 4.339094769460692902e+01 1.812394829628046988e+00 1.059309348236298964e+00 1.485713903239230831e+02 6.255694711725143975e+01 1.085426812929659868e-01 1.587440871628645611e-01 1.838466105320911148e-01 5.543961767920401185e-01
-8.521554258998238485e-01 3.931361922773542261e+01 1.419784181557516733e+00 1.333037413349571931e+00 1.077937540131061041e+03 1.124059409010532136e+02 1.103882482134796311e-01 1.623503393213170665e-01 3.767486849638163049e-01 -2.890748005939713372e-01
-8.311915819151109996e-01 3.906761810515931899e+01 1.850377148784654313e+00 1.039905836406800788e+00 7.788393855484456196e+01 4.337717583421018617e+02 1.639538586448037183e-01 3.822080256771075435e-01 2.543980937663544162e-01 1.847499415162904002e-01
-9.044663265406256425e-01 4.063921353779517887e+01 1.440270400211911550e+00 1.314242023081423572e+00 1.830022066210174359e+01 4.121994966441716315e+02 1.955625475886640097e-01 3.214550324711963336e-01 -5.138722151693685403e-01 3.214552167728930709e-01
-6.742547556558736721e-01 3.208243416050807895e+01 1.823085248698784744e+00 1.053757726627628344e+00 1.060488476419570816e+02 1.961216176366872787e+03 1.500012825316544562e-01 1.660810666635574237e-02 4.852451794709033983e-01 -1.514851378153656281e-01
-6.532838136073417790e-01 3.023449502453110682e+01 1.759559626781118657e+00 1.087894625103430490e+00 8.081357626865057853e+01 3.418098608637909592e+02 2.392330142320611697e-01 4.262859250047825177e-01 5.147327090200368716e-01 -3.071904187603046732e-01
-9.093754141035061966e-01 4.138328278375355751e+01 1.481772082500325771e+00 1.278570159952616692e+00 8.539631182911551832e+02 6.782995976085926486e+02 7.485317591536842785e-02 5.063033461629441456e-01 2.564309712835667887e-01 -2.778949044712830316e-02
-9.905655502972812165e-01 4.782720685677485761e+01 1.384506129521119622e+00 1.366885869143571686e+00 1.169921633142752398e+03 8.628464825821119177e+01 1.495771352429810797e-01 2.649293293044629460e-01 -4.121576696079308211e-01 2.483475898476662780e-01
-9.855350372412495785e-01 4.712656849171106899e+01 1.668265026973669407e+00 1.142771884100829638e+00 7.889191532463028125e+02 2.114416738390258104e+02 3.730157997721814667e-01 1.394869549430263478e-01 1.117291094523600314e-01 1.143383759615234675e-02
-7.821729926808793643e-01 3.664315619693142878e+01 1.525582635121455199e+00 1.243161649012693326e+00 1.970164878104296804e+02 1.961864162565699701e+02 6.940632939691042391e-03 1.090257428993250399e-01 -1.054227383162698733e-02 1.276995727035923900e-01
-9.622474372948202070e-01 4.642989392652779657e+01 1.470122550320490662e+00 1.288211849737249892e+00 2.269733684146261226e+02 1.925963101045431642e+02 5.000205958687248264e-02 4.499816632926861848e-02 5.108194834969883580e-01 -7.092698655886161552e-01
-9.903999329936366003e-01 4.450052459441306496e+01 2.038399037411225301e+00 9.554421603744380764e-01 3.707173284053496332e+01 2.073676387384057307e+03 5.445705981683807151e-01 6.542331543868973309e-01 9.011582355016624357e-02 2.676757017420127172e-01
-9.688459507496389733e-01 4.377985491237561178e+01 1.587456571767434044e+00 1.197019987138533192e+00 2.997752809394584119e+02 1.178665664552655016e+03 1.362626359207106883e-02 1.141588299950175023e-01 4.493555075362216655e-01 2.782876061328736772e-01
-9.516364589793270268e-01 4.470957682658043808e+01 1.604817807855438927e+00 1.184493511000741739e+00 1.836373200718283840e+02 4.661032417573029107e+01 5.197360622395885699e-02 3.206418192046468496e-01 -3.652434734696776708e-01 1.396525572450620645e-01
-9.324119916308238887e-01 4.237418536019464455e+01 1.709057598862855576e+00 1.117225377016952681e+00 2.332611847836495542e+02 3.723699114279684608e+01 4.357589025545075684e-02 4.475745745816139820e-01 6.043964104081022137e-01 3.406330383335610251e-02
-9.862679230901241212e-01 4.366191126120353516e+01 1.687828149681429135e+00 1.130129199510451876e+00 2.194576095357065810e+02 9.510434564186932960e+01 7.261826677413456554e-01 2.010471674034347220e-02 3.046195998297113530e-02 -5.770921315134295293e-01
-9.162326166403192973e-01 4.091927837061034978e+01 1.743917078769039009e+00 1.096974360372817037e+00 1.238439510783179998e+02 1.538273657686557726e+03 2.027136601132965843e-01 6.134182635767801983e-01 5.959165958960150888e-01 -1.869058354985143056e-01
-7.645227571264167077e-01 3.436073059525364926e+01 1.672983757162913587e+00 1.139699889086127405e+00 4.082533164020859999e+02 2.735913724644773879e+02 3.934524241532660893e-01 2.428538787987529757e-01 3.535677823663047059e-01 -6.227189252985242396e-01
-9.807999458639922175e-01 4.645430999626265844e+01 1.834376661292721256e+00 1.047864966426025779e+00 2.773517324562313746e+01 8.394301969682912841e+02 7.743687492443116493e-01 2.024981317745485898e-01 -5.317752008299580363e-02 9.137478865288739538e-01
-9.478352105722273047e-01 4.306210793985735563e+01 1.518669739560499998e+00 1.248505084743124272e+00 5.114025092590929233e+01 1.743772214612783500e+03 6.560278306857364461e-02 2.216733171551323600e-01 7.329245005621664033e-01 -2.089097545672448375e-01
-8.490441741616088223e-01 4.062513996748892708e+01 1.591325095631615838e+00 1.194239945848302176e+00 5.744351985927946771e+02 3.238873394315601217e+01 1.661094690155003606e-01 1.366153302548097914e-01 3.927913310293902893e-01 -4.149291147697469206e-01
-9.469228534913881612e-01 4.307486604649767514e+01 1.545210346937107904e+00 1.228048966748271242e+00 6.135518386799463997e+02 5.067826794833247277e+02 2.052619099033688721e-01 7.407213651555645262e-01 -1.932509133393638667e-01 9.405952149103256887e-02
-9.070114773234906336e-01 4.400703575385016109e+01 1.627383064860401518e+00 1.169551530578660126e+00 1.113342933664204338e+03 1.694966775068601464e+03 5.540984472064881122e-02 3.616564950202938444e-01 6.542268207681886105e-01 3.805907358438721799e-02
-9.136920963710446486e-01 4.177659226670352410e+01 1.501775279636163862e+00 1.261905142720807671e+00 2.912606449229166969e+02 1.422493758395678185e+02 1.354181129495333515e-02 1.814512696551974849e-02 -1.775519932077209984e-01 1.758326091826745152e-01
-7.666306305220550454e-01 3.642655850899240733e+01 1.562658056019409880e+00 1.214713129379057843e+00 2.566955200440735894e+02 9.283734248695648148e+02 9.161151501819619902e-02 4.408391473158201207e-02 1.912359895145351596e-01 -2.149727306273044869e-01
