2013-06-03T16:00:45.200 V 18.15014 inf
2013-06-03T17:57:23.600 V 19.57002 inf
2013-06-03T21:34:50.000 r 21.14994 0.04526
2013-06-03T21:49:14.000 z 20.39006 0.13065
2013-06-03T22:18:02.000 i 20.86025 0.13036
2013-06-03T22:32:26.000 V 21.59969 0.21026
2013-06-03T22:46:50.000 r 21.30047 0.04521
2013-06-03T22:46:50.000 g 21.89993 0.13120
2013-06-03T23:44:26.000 g 22.08931 0.08805
2013-06-03T23:58:50.000 r 21.55872 0.04018
2013-06-04T00:42:02.000 i 21.17966 0.22991
2013-06-04T06:13:14.000 z 21.86106 0.06788
2013-06-04T06:13:14.000 K 21.05978 0.23029
2013-06-04T06:27:38.000 i 22.25975 0.06536
2013-06-04T06:27:38.000 J 21.47996 0.28457
2013-06-04T06:42:02.000 r 22.75152 0.06850
2013-06-04T06:42:02.000 g 23.38970 0.09203
2013-06-04T23:01:14.000 r 25.20720 inf
2013-06-04T23:01:14.000 i 24.49143 inf
2013-06-04T23:58:50.000 r 24.74311 inf
2013-06-05T05:58:50.000 g 25.70312 inf
2013-06-05T06:13:14.000 r 25.59445 0.53394
2013-06-05T06:27:38.000 i 24.69690 inf
2013-06-05T06:27:38.000 J 23.65772 inf
2013-06-05T06:42:02.000 z 23.90000 inf
2013-06-05T23:30:02.000 J 23.65772 inf
2013-06-06T22:03:38.000 r 25.10372 inf
2013-06-07T22:03:38.000 r 25.49568 inf
2013-06-10T23:01:14.000 J 23.49658 inf
2013-06-11T21:20:26.000 r 23.74826 inf
2013-06-11T21:49:14.000 i 24.60999 inf
2013-06-12T01:39:38.000 r 24.89485 inf
2013-06-13T00:42:02.000 F606W 27.70720 inf
2013-06-13T01:39:38.000 F160W 25.82388 0.40630
