2006-06-16T06:01:05.380 V 21.34000 0.03000
2006-06-17T08:46:24.960 V 22.84000 0.07000
2006-06-18T09:23:18.530 V 23.60000 0.09000
2006-06-22T08:35:58.560 V 24.81000 0.25000
2006-06-16T06:08:59.710 R 21.20000 0.02000
2006-06-16T09:36:13.530 R 21.45000 0.03000
2006-06-17T08:56:15.940 R 22.61000 0.05000
2006-06-18T09:35:08.740 R 23.31000 0.04000
2006-06-19T08:58:39.360 R 23.71000 0.06000
2006-06-21T06:30:35.710 R 24.45000 0.09000
2006-06-16T06:18:23.900 I 21.15000 0.04000
2006-06-17T09:05:17.660 I 22.39000 0.17000
2006-06-18T09:19:53.760 I 22.90000 0.10000
2006-06-22T08:54:08.920 I 24.41000 0.20000
