2005-05-09T04:03:41.070 B 18.44780 inf
2005-05-09T04:05:05.530 B 18.46484 inf
2005-05-09T04:06:29.930 B 20.01884 1.15141
2005-05-09T04:07:54.340 B 24.25263 48.00663
2005-05-09T04:09:18.890 B 18.41220 inf
2005-05-09T04:10:43.300 B 20.86071 2.22742
2005-05-09T04:12:07.930 B 18.43555 inf
2005-05-09T04:13:32.380 B 22.42022 9.25094
2005-05-09T04:14:56.750 B 18.42999 inf
2005-05-09T04:16:21.180 B 18.45611 inf
2005-05-09T04:24:31.540 B 20.02969 inf
2005-05-09T07:12:08.650 B 23.01590 2.13508
2005-05-09T10:25:00.820 B 21.05981 inf
2005-05-09T13:37:52.340 B 21.09369 inf
2005-05-09T16:50:44.100 B 21.30167 0.44452
2005-05-09T20:03:35.950 B 24.00258 5.23358
2005-05-09T23:16:27.400 B 24.44015 7.74129
2005-05-09T04:09:04.660 U 19.04958 inf
2005-05-09T04:13:18.240 U 19.87445 0.59539
2005-05-09T04:22:47.240 U 20.81270 inf
2005-05-09T06:03:04.370 U 22.73236 0.75529
2005-05-09T09:18:11.970 U 21.73902 inf
2005-05-09T12:31:00.410 U 23.27624 1.00117
2005-05-09T15:43:55.200 U 23.01348 0.78462
2005-05-09T18:56:44.750 U 24.57575 3.26912
2005-05-09T22:09:36.620 U 22.12317 inf
2005-05-10T01:17:15.230 U 24.06661 4.22976
2005-05-09T04:01:59.930 V 19.13487 inf
2005-05-09T04:04:09.940 V 19.22805 1.19218
2005-05-09T04:05:34.300 V 20.05783 2.48207
2005-05-09T04:06:58.760 V 17.44202 inf
2005-05-09T04:08:23.190 V 17.50662 inf
2005-05-09T04:09:47.730 V 17.46798 inf
2005-05-09T04:11:12.220 V 20.38347 3.10836
2005-05-09T04:12:36.780 V 17.45635 inf
2005-05-09T04:14:01.160 V 17.48746 inf
2005-05-09T04:15:25.530 V 20.79300 4.21492
2005-05-09T04:17:35.540 V 19.15131 inf
2005-05-09T04:27:39.410 V 20.54141 1.53279
2005-05-09T07:41:16.260 V 22.69433 2.84066
2005-05-09T10:54:36.290 V 22.87188 3.16538
2005-05-09T14:07:27.840 V 21.07591 0.63474
2005-05-09T17:20:19.490 V 20.66209 0.44029
2005-05-09T20:33:13.210 V 20.47373 0.37107
2005-05-09T23:46:02.570 V 20.44230 inf
2005-05-09T04:00:25.000 R 6.01500 inf
2005-05-09T04:40:00.000 R 21.01500 inf
2005-05-09T23:40:00.000 R 22.11500 inf
2005-05-11T20:00:00.000 R 26.01500 inf
2005-05-18T23:00:00.000 I 22.17900 inf
2005-05-09T21:21:00.000 H 21.58100 inf
2005-05-09T23:22:00.000 K 20.64400 inf
2005-05-10T00:05:00.000 J 22.09700 inf
2005-05-10T02:29:00.000 H 21.88100 inf
2005-05-10T21:50:00.000 J 21.19700 inf
2005-05-12T21:55:00.000 H 21.68100 inf
2005-05-15T22:29:00.000 J 22.59700 inf
2005-05-17T23:00:00.000 J 23.09700 inf
