2006-03-13T00:14:48.000 v 18.14743 0.60737
2006-03-13T00:19:18.000 u 19.65257 0.93580
2006-03-13T00:25:18.000 white 19.65257 1.19059
2006-03-13T01:24:06.000 r 15.76182 0.05032
2006-03-13T01:30:06.000 b 16.53142 0.05222
2006-03-13T01:42:06.000 uvw2 16.51439 0.01771
2006-03-13T01:54:06.000 v 16.81236 0.12023
2006-03-13T03:06:06.000 uvm2 16.51439 0.01302
2006-03-13T03:18:06.000 uvw1 16.51439 0.03421
2006-03-13T03:30:06.000 u 16.77492 0.02599
2006-03-13T04:42:06.000 b 16.53142 0.03419
2006-03-13T06:18:06.000 uvm2 16.51439 0.00943
2006-03-13T06:30:06.000 uvw1 16.51439 0.00915
2006-03-13T06:48:06.000 u 16.76272 0.03054
2006-03-13T09:48:06.000 uvw1 16.51439 0.00832
2006-03-13T10:00:06.000 u 16.85444 0.01288
2006-03-14T00:24:06.000 r 16.51439 0.01026
2006-03-15T00:42:06.000 r 15.95977 0.00217
2006-03-23T00:12:06.000 r 15.76182 0.00067
