2016-08-23T22:58:01.000 g 25.56000 0.16000
2016-08-25T22:00:25.000 g 25.98000 0.15000
2016-08-28T22:00:25.000 g 26.90000 0.18000
2016-08-21T23:41:13.000 r 22.58000 0.09000
2016-08-22T00:10:01.000 r 22.52000 0.06000
2016-08-22T00:24:25.000 r 22.53000 0.03000
2016-08-22T23:55:37.000 r 23.82000 0.07000
2016-08-23T21:17:13.000 r 24.81000 0.07000
2016-08-23T23:12:25.000 r 24.80000 0.06000
2016-08-25T13:50:49.000 F606W 25.90000 0.06000
2016-08-26T22:14:49.000 r 26.12000 0.25000
2016-08-22T00:24:25.000 i 22.37000 0.03000
2016-08-23T23:26:49.000 i 24.44000 0.10000
2016-08-25T22:29:13.000 i 25.70000 0.38000
2016-08-31T21:46:01.000 i 25.59000 inf
2016-08-22T00:24:25.000 z 22.39000 0.02000
2016-08-23T00:24:25.000 z 23.60000 0.15000
2016-08-23T22:14:49.000 z 23.90000 0.23000
2016-08-23T23:26:49.000 z 24.34000 0.24000
2016-08-25T16:43:37.000 F110W 24.69000 0.02000
2016-08-22T21:31:37.000 H 23.83000 0.35000
2016-08-25T15:31:37.000 F160W 24.43000 0.03000
2016-08-26T05:41:13.000 K 24.04000 0.44000
