2005-07-12T09:43:55.940 V 24.44100 0.15000
2005-07-14T07:21:00.420 V 25.09100 inf
2005-07-12T09:57:00.130 R 23.98700 0.08000
2005-07-16T14:03:05.900 R 25.58700 inf
2005-07-12T09:32:00.230 I 24.53400 0.20000
2005-07-14T07:31:59.660 I 24.03400 inf
2005-07-18T06:37:59.660 I 25.23400 inf
2005-07-15T15:44:55.240 F814W 25.05800 0.03000
2005-07-19T18:52:45.640 F814W 25.78800 0.05000
2005-07-11T08:36:31.240 R 22.98700 0.07000
2005-07-12T07:52:44.680 R 23.73700 0.25000
2005-07-11T04:20:00.000 I 20.48400 inf
2005-07-11T10:19:00.000 I 20.48400 inf
2005-07-15T14:06:00.000 K 22.09700 0.70000
