2008-05-03T13:26:13.000 r 25.64743 inf
2008-05-03T13:38:13.000 g 26.52652 0.46048
2008-05-03T13:38:13.000 B 25.59445 inf
2008-05-03T13:44:13.000 R 25.59445 inf
2008-05-03T13:56:13.000 r 26.62879 inf
2008-05-03T14:14:13.000 i 26.66976 inf
2008-05-03T14:38:13.000 z 25.88970 inf
2008-05-03T14:50:13.000 g 24.36772 inf
2008-05-04T14:26:13.000 r 25.32159 0.32106
2008-05-05T11:50:13.000 r 25.49568 0.38227
2008-05-05T14:38:13.000 g 26.20205 0.45580
2008-05-06T14:26:13.000 r 25.70312 0.54202
2008-05-07T13:32:13.000 r 26.11514 0.43973
2008-05-08T17:26:13.000 Ks 24.28725 inf
2008-05-08T21:02:13.000 F606W 26.83481 0.38004
