3.701099999999999909e+03 6.399151487999999284e-18
3.704099999999999909e+03 5.790784607999999757e-18
3.707099999999999909e+03 1.995556127999999928e-18
3.710099999999999909e+03 4.586139839999999805e-18
3.713099999999999909e+03 4.481901695999999995e-18
3.716099999999999909e+03 4.673380607999999474e-18
3.719099999999999909e+03 1.593573023999999909e-18
3.722099999999999909e+03 4.925050175999999246e-18
3.725099999999999909e+03 5.337885791999999550e-18
3.728099999999999909e+03 8.583656255999999197e-18
3.731099999999999909e+03 4.647390047999999657e-18
3.734099999999999909e+03 6.405669792000000247e-18
3.737099999999999909e+03 7.255379711999999534e-18
3.740099999999999909e+03 6.324936767999999639e-18
3.743099999999999909e+03 1.773103199999999965e-18
3.746099999999999909e+03 4.052124671999999845e-18
3.749099999999999909e+03 6.153015072000000340e-18
3.752099999999999909e+03 1.041762624000000034e-18
3.755099999999999909e+03 7.297046111999999622e-18
3.758099999999999909e+03 6.297484416000000465e-18
3.761099999999999909e+03 1.713502944000000064e-18
3.764099999999999909e+03 -1.060724255999999945e-18
3.767099999999999909e+03 -3.176971583999999759e-18
3.770099999999999909e+03 1.933369920000000191e-18
3.773099999999999909e+03 2.504069375999999982e-18
3.776099999999999909e+03 3.911957759999999774e-18
3.779099999999999909e+03 4.744734239999999830e-18
3.782099999999999909e+03 1.913815199999999837e-18
3.785099999999999909e+03 7.914379392000000944e-18
3.788099999999999909e+03 4.241428991999999895e-18
3.791099999999999909e+03 7.270915583999999690e-18
3.794099999999999909e+03 1.038642528000000049e-17
3.797099999999999909e+03 3.966501503999999803e-18
3.800099999999999909e+03 6.336519264000000369e-18
3.803099999999999909e+03 9.795397439999999094e-18
3.806099999999999909e+03 4.734423456000000440e-18
3.809099999999999909e+03 3.651242399999999901e-18
3.812099999999999909e+03 3.444052031999999685e-18
3.815099999999999909e+03 7.040543231999999596e-18
3.818099999999999909e+03 1.148667071999999950e-17
3.821099999999999909e+03 8.139075071999998845e-18
3.824099999999999909e+03 5.652302784000000700e-18
3.827099999999999909e+03 3.038908896000000153e-18
3.830099999999999909e+03 6.459537504000000471e-18
3.833099999999999909e+03 9.804100799999998771e-18
3.836099999999999909e+03 4.053563807999999772e-18
3.839099999999999909e+03 6.939348384000000633e-18
3.842099999999999909e+03 5.876445984000000011e-18
3.845099999999999909e+03 7.680635999999999935e-18
3.848099999999999909e+03 4.437759167999999546e-18
3.851099999999999909e+03 8.747090496000000147e-18
3.854099999999999909e+03 4.650173088000000279e-18
3.857099999999999909e+03 4.379339135999999566e-18
3.860099999999999909e+03 7.095161376000000589e-18
3.863099999999999909e+03 7.847398367999998998e-18
3.866099999999999909e+03 3.059772959999999847e-18
3.869099999999999909e+03 9.583313663999999878e-18
3.872099999999999909e+03 4.660882175999999313e-18
3.875099999999999909e+03 3.937187423999999537e-18
3.878099999999999909e+03 5.857815071999999784e-18
3.881099999999999909e+03 4.436530848000000220e-18
3.884099999999999909e+03 6.339009503999999258e-18
3.887099999999999909e+03 8.432680896000000097e-18
3.890099999999999909e+03 7.567932767999998752e-18
3.893099999999999909e+03 9.073088735999999611e-18
3.896099999999999909e+03 6.991324416000000311e-18
3.899099999999999909e+03 7.800740351999999715e-18
3.902099999999999909e+03 7.499404607999999529e-18
3.905099999999999909e+03 9.604835520000000084e-18
3.908099999999999909e+03 9.261701472000000614e-18
3.911099999999999909e+03 6.505505184000000042e-18
3.914099999999999909e+03 5.009293152000000618e-18
3.917099999999999909e+03 6.985200672000000215e-18
3.920099999999999909e+03 8.721992159999999295e-18
3.923099999999999909e+03 6.381849792000000168e-18
3.926099999999999909e+03 1.028137055999999894e-17
3.929099999999999909e+03 6.494582591999999587e-18
3.932099999999999909e+03 7.990587935999999175e-18
3.935099999999999909e+03 8.262083135999999804e-18
3.938099999999999909e+03 1.076372544000000053e-17
3.941099999999999909e+03 5.867892192000000077e-18
3.944099999999999909e+03 8.631903648000000281e-18
3.947099999999999909e+03 8.697412895999999715e-18
3.950099999999999909e+03 8.713946783999999968e-18
3.953099999999999909e+03 9.612246720000000601e-18
3.956099999999999909e+03 1.091865408000000029e-17
3.959099999999999909e+03 9.370934015999999202e-18
3.962099999999999909e+03 9.981590399999999707e-18
3.965099999999999909e+03 6.650823455999999733e-18
3.968099999999999909e+03 8.951844767999999836e-18
3.971099999999999909e+03 4.592759712000000061e-18
3.974099999999999909e+03 6.442489247999999224e-18
3.977099999999999909e+03 7.673615519999999663e-18
3.980099999999999909e+03 1.175822880000000000e-17
3.983099999999999909e+03 8.665624895999999927e-18
3.986099999999999909e+03 1.144024128000000012e-17
3.989099999999999909e+03 1.159728959999999929e-17
