# radius mass k_2
1.100350037049307161e+01 1.100193939647605701e+00 8.122371419660612268e-02
1.098563962753525303e+01 1.111932613489029276e+00 8.032402070796319793e-02
1.096763647267760611e+01 1.123648745003813509e+00 7.941373694167548625e-02
1.094948167751853063e+01 1.135331145452197266e+00 7.849553761916808203e-02
1.093116549433545615e+01 1.146968348902225099e+00 7.756815343265863194e-02
1.091267700248314831e+01 1.158548609068561275e+00 7.663425202732607189e-02
1.089400534317592495e+01 1.170059915963682640e+00 7.569442559593235476e-02
1.087513888007075202e+01 1.181490130550072681e+00 7.474915926206934791e-02
1.085606583219674448e+01 1.192826922163273018e+00 7.379970662514992452e-02
1.083677426305999703e+01 1.204057863072059975e+00 7.284721834033232313e-02
1.081725200297143985e+01 1.215170532612789511e+00 7.189198430470486456e-02
1.079748719839551008e+01 1.226152414585635952e+00 7.093598035897208387e-02
1.077746795337071184e+01 1.236990986564508566e+00 6.997898832383615819e-02
1.075718255889499453e+01 1.247673789205173245e+00 6.902265036533482279e-02
1.073661985280194031e+01 1.258188490834056816e+00 6.806718275699805143e-02
1.071576870069365839e+01 1.268522761283197964e+00 6.711416807971487541e-02
1.069461874911715071e+01 1.278664581564131986e+00 6.616397317797270694e-02
1.067315995257321859e+01 1.288602209477693217e+00 6.521744871105397690e-02
1.065138315491030596e+01 1.298323924460714984e+00 6.427579334400147781e-02
1.062927977799603418e+01 1.307818465423802090e+00 6.333974170449990782e-02
1.060684206927853168e+01 1.317074734272124736e+00 6.240980432190224025e-02
1.058406327951925086e+01 1.326081977594252503e+00 6.148674608824102744e-02
1.056093712221334435e+01 1.334829917843342040e+00 6.057128444697098407e-02
1.053745857650377360e+01 1.343308661130589776e+00 5.966452848632048528e-02
1.051362369037442157e+01 1.351508647396088003e+00 5.876609105379992232e-02
1.048942937070190418e+01 1.359420824978856190e+00 5.787773109439967034e-02
1.046487375867049963e+01 1.367036669209086952e+00 5.699938450240964183e-02
1.043995620370582067e+01 1.374348000164224537e+00 5.613234462335426472e-02
1.041467691326771217e+01 1.381347320483209851e+00 5.527622256055391564e-02
1.038903734653575661e+01 1.388027790028800279e+00 5.443169205311953335e-02
1.036304126819532989e+01 1.394382595815835346e+00 5.359985014078601229e-02
1.033669193361641980e+01 1.400405979928496469e+00 5.278076825089147300e-02
1.030999762242690387e+01 1.406091965657489506e+00 5.197519603003106919e-02
1.028294829413153977e+01 1.411439537470183136e+00 5.118266323598128636e-02
1.025543320396190161e+01 1.416489114707804475e+00 5.039921559030346304e-02
1.022735530575496021e+01 1.421304249618334792e+00 4.962114573130617379e-02
1.019877187785470696e+01 1.425899463552580793e+00 4.884934660816037111e-02
1.016972803955566107e+01 1.430278774089861704e+00 4.808371749341495277e-02
1.014025993317272878e+01 1.434444378483775706e+00 4.732687096809828214e-02
1.011039787382141952e+01 1.438397083808678811e+00 4.657798557409056212e-02
1.008016786843932699e+01 1.442137145998789949e+00 4.583834877292444071e-02
1.004959344502155183e+01 1.445664394134894337e+00 4.510786758357297060e-02
1.001869593447014317e+01 1.448978411041513814e+00 4.438784837326698041e-02
9.987495084145599833e+00 1.452078687812940805e+00 4.367758648871983979e-02
9.956008810636399531e+00 1.454964804201139383e+00 4.297823468875811709e-02
9.924254002122390617e+00 1.457636417036530574e+00 4.228973584698876576e-02
9.892246516519607624e+00 1.460093353440262254e+00 4.161218790487467706e-02
9.860002187910293259e+00 1.462335496015145786e+00 4.094103469393998995e-02
9.827535159056100866e+00 1.464362926520448083e+00 4.029079806519930002e-02
9.794859684960460555e+00 1.466176057993836546e+00 3.964726058276858006e-02
9.761989391849013487e+00 1.467775346555341365e+00 3.901507388233438345e-02
9.728937252194890917e+00 1.469161598902965160e+00 3.839329503860617471e-02
9.695716774311579300e+00 1.470335678425243042e+00 3.778555543004077227e-02
9.662340565840750628e+00 1.471298751726834775e+00 3.718826782703201633e-02
9.628820995787480186e+00 1.472052168109028614e+00 3.660250833207755183e-02
9.595170459882698566e+00 1.472597485319470767e+00 3.602847507729898396e-02
9.561400509545821436e+00 1.472936583646946351e+00 3.546551016600427153e-02
9.527523619932663834e+00 1.473071348130106317e+00 3.491457389442746001e-02
9.493551227716766405e+00 1.473003985567593821e+00 3.437492443342052978e-02
9.459495114233723356e+00 1.472736844119139965e+00 3.384640322071533897e-02
9.425366938373732850e+00 1.472272446961764514e+00 3.332894287749104539e-02
9.391178333886324836e+00 1.471613471739896983e+00 3.282291337451691965e-02
9.356940408907878037e+00 1.470762764255063360e+00 3.232735000550966686e-02
9.322664593428903856e+00 1.469723334223406841e+00 3.184325748617775065e-02
9.288362126519752238e+00 1.468498294111899138e+00 3.136957887034873965e-02
9.254044216480854956e+00 1.467090908144804029e+00 3.090644188192739547e-02
9.219721716015364166e+00 1.465504555457215474e+00 3.045388715363259863e-02
9.185405711103964421e+00 1.463742732706625471e+00 3.001182610154965943e-02
9.151107105640569728e+00 1.461809023353233483e+00 2.957940299575287715e-02
9.116836582989334303e+00 1.459707129208457133e+00 2.915767770834559389e-02
9.082605103541633085e+00 1.457440818771647439e+00 2.874565960148675256e-02
9.048422854486787514e+00 1.455013909830812358e+00 2.834323536589582887e-02
9.014300938705778421e+00 1.452430354568913451e+00 2.795071071894878953e-02
8.980249515274747907e+00 1.449694095053506881e+00 2.756734841861169238e-02
8.946278831535941833e+00 1.446809162787861869e+00 2.719337255355123648e-02
8.912399394089804971e+00 1.443779616449603065e+00 2.682862121710625006e-02
