# radius mass k_2
1.166200910140058689e+01 3.945978284555116677e-01 5.965368304475546224e-02
1.160272619765905588e+01 4.003767548204182347e-01 6.052079625368778776e-02
1.154444846656510038e+01 4.063745184114723741e-01 6.140133878837757825e-02
1.148726985782995769e+01 4.125949198426103748e-01 6.229466978929523724e-02
1.143127318309456264e+01 4.190419884327389877e-01 6.319980694934239362e-02
1.137653149929307261e+01 4.257199842523444744e-01 6.411506011253120807e-02
1.132311062061405948e+01 4.326330864044270474e-01 6.503921708013928049e-02
1.127107015017309877e+01 4.397852602022149227e-01 6.597017509369824950e-02
1.122046232978088476e+01 4.471803201386975180e-01 6.690670406277723914e-02
1.117133186107217035e+01 4.548218795113656010e-01 6.784737501754974087e-02
1.112371854539221339e+01 4.627129312271020534e-01 6.878996493318749461e-02
1.107765887560445961e+01 4.708554207797818747e-01 6.973210913636698760e-02
1.103318103483339385e+01 4.792510758980610408e-01 7.067199021574897821e-02
1.099030501025051088e+01 4.879015046329767125e-01 7.160655379737961013e-02
1.094904377984671839e+01 4.968080482608364656e-01 7.253505141562678615e-02
1.090940532025781984e+01 5.059713952944014936e-01 7.345360738793098310e-02
1.087139099818287136e+01 5.153919197467389246e-01 7.436070379462780822e-02
1.083499570534825196e+01 5.250697769042180774e-01 7.525359633188884179e-02
1.080020917948609949e+01 5.350046508544381574e-01 7.612996974737176736e-02
1.076701692086783702e+01 5.451954785992495500e-01 7.698593962515060118e-02
1.073539898881301902e+01 5.556409366568703101e-01 7.782249049617964709e-02
1.070533047630769907e+01 5.663394380073356604e-01 7.863420123102747572e-02
1.067678299683202603e+01 5.772887075835759774e-01 7.942023078516688428e-02
1.064972431913585460e+01 5.884860092199792891e-01 8.017598971827256948e-02
1.062411799418139502e+01 5.999283685270995203e-01 8.090055739840994187e-02
1.059992542535866100e+01 6.116121523099992130e-01 8.159287126076450458e-02
1.057710463122691813e+01 6.235332013153568331e-01 8.224928730662035836e-02
1.055561114703385428e+01 6.356870743241191946e-01 8.286792876189201518e-02
1.053539815905911148e+01 6.480687308972321592e-01 8.344701784308931891e-02
1.051641730012043219e+01 6.606726198936165861e-01 8.398515519791788231e-02
1.049861804965115297e+01 6.734928645583134754e-01 8.448043199629208522e-02
1.048194886969929129e+01 6.865229629636986353e-01 8.493108877268099044e-02
1.046635684795374210e+01 6.997560061476053583e-01 8.533559461751934194e-02
1.045178793756189428e+01 7.131847014689360886e-01 8.569257102763405687e-02
1.043818794254881155e+01 7.268010989852252690e-01 8.600253589685140365e-02
1.042550160495814815e+01 7.405969883230906214e-01 8.626364359031384044e-02
1.041367345978763304e+01 7.545635474206757731e-01 8.647417760271296217e-02
1.040264797315996148e+01 7.686915989614204747e-01 8.663488216133266584e-02
1.039236952217025944e+01 7.829715580417087040e-01 8.674524634204848483e-02
1.038278278063300952e+01 7.973933362710705630e-01 8.680458807330398985e-02
1.037383255499905310e+01 8.119464990351559219e-01 8.681317494435587812e-02
1.036546385486849609e+01 8.266201024103155826e-01 8.677137666140030681e-02
1.035762264239293451e+01 8.414029507746199066e-01 8.667899851688784518e-02
1.035025529018420976e+01 8.562834072212414105e-01 8.653622524307957864e-02
1.034330882963028309e+01 8.712495797126322827e-01 8.634614164450994667e-02
1.033673119523026784e+01 8.862891328189350659e-01 8.610625067963811885e-02
1.033047147935836385e+01 9.013894684652863365e-01 8.582008261470179533e-02
1.032447919918419998e+01 9.165376565000338260e-01 8.548702506111485744e-02
1.031870525321366650e+01 9.317205980693734624e-01 8.510880660303360434e-02
1.031310178533772337e+01 9.469249156748649199e-01 8.468627575277769270e-02
1.030762179496686137e+01 9.621369839390674361e-01 8.422219369444595982e-02
1.030221980304452423e+01 9.773430069681897647e-01 8.371731092295378596e-02
1.029685130550841166e+01 9.925290189122112361e-01 8.317246270093765770e-02
1.029147336985067440e+01 1.007680909579875994e+00 8.259085697283959082e-02
1.028604435482036905e+01 1.022784414202341008e+00 8.197255936527102216e-02
1.028052372635655765e+01 1.037825204669224233e+00 8.132111066651277753e-02
1.027487272269771346e+01 1.052788933214660716e+00 8.063585065794587337e-02
1.026905384056453308e+01 1.067661228743833179e+00 7.992257403442035169e-02
1.026303109409132119e+01 1.082427656571586017e+00 7.917966381265997833e-02
1.025676999723154381e+01 1.097073805191525198e+00 7.841049382612001739e-02
1.025023748887977604e+01 1.111585444620519114e+00 7.761727744073773638e-02
1.024340255323192395e+01 1.125948436331677849e+00 7.680613787360116018e-02
1.023623422374030412e+01 1.140148736759794224e+00 7.596455796323935139e-02
1.022870512081349226e+01 1.154171817095536623e+00 7.510965021100278471e-02
1.022078793579576050e+01 1.168004162028576598e+00 7.423755009472383926e-02
1.021245744662445709e+01 1.181632315883352380e+00 7.335139149621551502e-02
1.020369007081147217e+01 1.195042913425250930e+00 7.245102140577946992e-02
1.019446364396941895e+01 1.208222861716060859e+00 7.154032063707976841e-02
1.018475782793245976e+01 1.221159365442249678e+00 7.062004020229233070e-02
1.017455364688847119e+01 1.233839736053171876e+00 6.969223577053987317e-02
1.016383384287202851e+01 1.246251911278578151e+00 6.875869852512341007e-02
1.015258264931662779e+01 1.258384155957221084e+00 6.782026752371510259e-02
1.014078598630414874e+01 1.270225408720315308e+00 6.687947608562329338e-02
1.012843221417681505e+01 1.281763325576072754e+00 6.593777297261041448e-02
1.011550903078578401e+01 1.292986762371741705e+00 6.499557511403267207e-02
1.010200650769524700e+01 1.303889103578442343e+00 6.405533339426788819e-02
1.008791885477070416e+01 1.314459452075970924e+00 6.311772359408375499e-02
1.007323974062621019e+01 1.324688053949146127e+00 6.218498032368251216e-02
1.005796505409302455e+01 1.334566496308817740e+00 6.125766904126010715e-02
1.004209040143099152e+01 1.344086307973791694e+00 6.033565004052861974e-02
1.002559607728725943e+01 1.353261967290770640e+00 5.942029591066320254e-02
1.000845982624289654e+01 1.362139309012796451e+00 5.850847313533186905e-02
9.990703270816482018e+00 1.370738689145960532e+00 5.760117924756381208e-02
9.972353577139699610e+00 1.379057555365075460e+00 5.669951513900362700e-02
9.953428696608431991e+00 1.387095086623414630e+00 5.580410710978980782e-02
9.933944452372704959e+00 1.394849266631011275e+00 5.491578103177414960e-02
9.913914412608523463e+00 1.402318375620988267e+00 5.403599815757572505e-02
9.893351616894188183e+00 1.409500518744169595e+00 5.316542063189814982e-02
9.872268245811367748e+00 1.416394164324912497e+00 5.230450986979168215e-02
9.850676066342300530e+00 1.422997904177088824e+00 5.145364370754433592e-02
9.828586785113294866e+00 1.429310626407262141e+00 5.061371029098359065e-02
9.806012159534478911e+00 1.435331365871169274e+00 4.978492706703277482e-02
9.782963253411750770e+00 1.441059819651088869e+00 4.896747394997182784e-02
9.759451960165227646e+00 1.446495810502075319e+00 4.816258056480447747e-02
9.735490104456967941e+00 1.451639470098483153e+00 4.736948069944294654e-02
9.711089347004964623e+00 1.456491363272575557e+00 4.658909878653613723e-02
9.686261965474972868e+00 1.461052301764825589e+00 4.582144046262819764e-02
9.661020268053320592e+00 1.465323342258904482e+00 4.506653835059704072e-02
9.635376811857964796e+00 1.469305923331669872e+00 4.432479201276667141e-02
9.609344220258080327e+00 1.473001723475298563e+00 4.359591450535986457e-02
9.582935241384628711e+00 1.476412745438053120e+00 4.288031462708986191e-02
9.556162874490620851e+00 1.479541278809216154e+00 4.217786871256246073e-02
9.529040161637736261e+00 1.482389881061605630e+00 4.148894188984211806e-02
9.501581013150216748e+00 1.484961275184011997e+00 4.081351527059735168e-02
9.473798406159701813e+00 1.487258439790534847e+00 4.015114377995102068e-02
9.445706066801532685e+00 1.489284649640728819e+00 3.950206990557580261e-02
9.417317908971403639e+00 1.491043315413652648e+00 3.886621304535269744e-02
9.388647572079369397e+00 1.492538050058312971e+00 3.824345147385888738e-02
9.359709225350941963e+00 1.493772655806000715e+00 3.763381161858264656e-02
9.330516575546363711e+00 1.494751158129880686e+00 3.703624533291696719e-02
9.301083741689945228e+00 1.495477668929733994e+00 3.645295822937904412e-02
9.271424703141136092e+00 1.495956499369875514e+00 3.588173181149422603e-02
9.241553500643345131e+00 1.496192087724955933e+00 3.532302270286112600e-02
9.211484259394024932e+00 1.496189014794024663e+00 3.477706532662967059e-02
9.181231111076831652e+00 1.495951912697403241e+00 3.424304700942174678e-02
9.150808024234008187e+00 1.495485567978719565e+00 3.372125535704605104e-02
9.120229168968792877e+00 1.494794838729209596e+00 3.321154521439770302e-02
9.089508530684870635e+00 1.493884636385077957e+00 3.271332888065867778e-02
9.058659774465045444e+00 1.492760011015221044e+00 3.222729517445997727e-02
9.027697043756438333e+00 1.491425977382297319e+00 3.175209815016108439e-02
8.996633849637834857e+00 1.489887691327218766e+00 3.128852548232015363e-02
8.965483843442990874e+00 1.488150304011333303e+00 3.083614115501064415e-02
8.934260444526463729e+00 1.486219032671553197e+00 3.039463661368820013e-02
8.902977410520914958e+00 1.484099105043762856e+00 2.996387958112476171e-02
8.871647708736530191e+00 1.481795747215875592e+00 2.954375071711412906e-02
8.840284758147536337e+00 1.479314234921755622e+00 2.913367258049276431e-02
8.808901442733347409e+00 1.476659785455103568e+00 2.873415493249634536e-02
8.777510563085940021e+00 1.473837687252201878e+00 2.834458646652915359e-02
8.746125128133177995e+00 1.470853178971130104e+00 2.796467039200513371e-02
