# radius mass k_2
1.262244314801167988e+01 7.904882297581327100e-01 1.210339014946044678e-01
1.265522667498497178e+01 8.178757968037608794e-01 1.222423917207870470e-01
1.268896611261300578e+01 8.455364388600725700e-01 1.232250291593748742e-01
1.272326208998362418e+01 8.733971704412258896e-01 1.239846578275227706e-01
1.275781388028971008e+01 9.014233174222531231e-01 1.245269777614586848e-01
1.279236564784532071e+01 9.295854288531956167e-01 1.248605681507986009e-01
1.282668874070299303e+01 9.578524713543873359e-01 1.249919872519926062e-01
1.286057737278099644e+01 9.861927854666916460e-01 1.249329429897136079e-01
1.289384547921670965e+01 1.014574238221134905e+00 1.246922065598697893e-01
1.292632577008271610e+01 1.042964908159107251e+00 1.242797310107671971e-01
1.295786652801444561e+01 1.071332565757557864e+00 1.237062376268208974e-01
1.298833105436834501e+01 1.099645301564474265e+00 1.229811805124832041e-01
1.301759633547110617e+01 1.127871493701364969e+00 1.221159719945644900e-01
1.304555176112838133e+01 1.155980116297063542e+00 1.211208436076653128e-01
1.307209921831670307e+01 1.183940978415753964e+00 1.200060664030768859e-01
1.309715130079109890e+01 1.211724721520807124e+00 1.187810888134190057e-01
1.312063131877895827e+01 1.239303180703176022e+00 1.174554141273631558e-01
1.314247281231002162e+01 1.266649018645043423e+00 1.160400364272688306e-01
1.316261748849620439e+01 1.293736181567689769e+00 1.145425139056498731e-01
1.318101702252072727e+01 1.320540520622275338e+00 1.129719876326037709e-01
1.319763044447919320e+01 1.347038270424324002e+00 1.113369570210688414e-01
1.321242356929599637e+01 1.373207050153930631e+00 1.096455631558977822e-01
1.322537061651853030e+01 1.399027075366090278e+00 1.079048038168507612e-01
1.323645267236590684e+01 1.424479824430894048e+00 1.061223731121037211e-01
1.324565670995482769e+01 1.449548181942861724e+00 1.043030887728914891e-01
1.325297577990470721e+01 1.474216528834482842e+00 1.024572610037803866e-01
1.325840744969172391e+01 1.498470964781285497e+00 1.005862728671488709e-01
1.326195534909262719e+01 1.522299231271651010e+00 9.869812504500741213e-02
1.326362701039631631e+01 1.545690403882429731e+00 9.679641712168944589e-02
1.326343389252956761e+01 1.568635259389938641e+00 9.488665329128566361e-02
1.326139202341252421e+01 1.591126019770271460e+00 9.297230503017298031e-02
1.325752031147976417e+01 1.613156161283024748e+00 9.105765486182682000e-02
1.325184052052714456e+01 1.634720394756185247e+00 8.914642865576367925e-02
1.324437735298393193e+01 1.655814683472850435e+00 8.724161999265320211e-02
1.323515803608887609e+01 1.676437139653966790e+00 8.534641593012415317e-02
1.322421224001199036e+01 1.696584965540418155e+00 8.346349834768693188e-02
1.321156946985866654e+01 1.716256131703812304e+00 8.159368582902981615e-02
1.319726228133220935e+01 1.735451194514088247e+00 7.974155074588999692e-02
1.318132401800103182e+01 1.754170440804347919e+00 7.790785332426213017e-02
1.316378939114610525e+01 1.772414631104184179e+00 7.609417096566462035e-02
1.314469345205436035e+01 1.790184743844099202e+00 7.430230273287793952e-02
1.312407198181006862e+01 1.807482239082607522e+00 7.253357652921228749e-02
1.310196155899486214e+01 1.824308140144959234e+00 7.078966049985785380e-02
1.307839869242392972e+01 1.840661835529999957e+00 6.907127301706968148e-02
1.305341912728199283e+01 1.856542583756455311e+00 6.737975671289170299e-02
1.302705829971150031e+01 1.871950540557642872e+00 6.571554844603816337e-02
1.299935141400399274e+01 1.886885902613102850e+00 6.408041819592805166e-02
1.297033444425195370e+01 1.901348781961740064e+00 6.247429547365714736e-02
1.294004314721058257e+01 1.915338478584579951e+00 6.089743005953205529e-02
1.290851334516327853e+01 1.928853469992254377e+00 5.935135743851942952e-02
1.287578096034688002e+01 1.941891307568321512e+00 5.783610346007490161e-02
1.284188154903971757e+01 1.954448486958409337e+00 5.635223101160875131e-02
1.280685108312948728e+01 1.966519954090694133e+00 5.489976799349163133e-02
1.277072541149836304e+01 1.978099169564295767e+00 5.348083683710781050e-02
1.273353987301507928e+01 1.989178118642127568e+00 5.209361611020891375e-02
1.269533050375721928e+01 1.999747134618906630e+00 5.074069736543374703e-02
1.265613335415631724e+01 2.009794820749978950e+00 4.942182054615279485e-02
1.261598471785397457e+01 2.019308142586706989e+00 4.813651519214092595e-02
1.257492147724480525e+01 2.028272514871217513e+00 4.688603414956746956e-02
1.253298121169859236e+01 2.036671973292177196e+00 4.567099360183560913e-02
1.249020218357492240e+01 2.044489341182363251e+00 4.449187474535006015e-02
1.244662476071831847e+01 2.051706076036136750e+00 4.334843129225599001e-02
1.240228886119118989e+01 2.058303699502208595e+00 4.224185064680836821e-02
1.235723805144708365e+01 2.064262990718236157e+00 4.117344567651110704e-02
1.231151727249945971e+01 2.069564903630473740e+00 4.013970176988338606e-02
1.226517386024108802e+01 2.074191116926757061e+00 3.914495196367370061e-02
1.221825711902170397e+01 2.078124627251134449e+00 3.818790618138816900e-02
1.217081869705005559e+01 2.081350482311036476e+00 3.726868129514195049e-02
1.212291626062070549e+01 2.083855634728971395e+00 3.638733072841666277e-02
1.207461469297631851e+01 2.085628634060595399e+00 3.554420068495976054e-02
1.202598299087908451e+01 2.086660567350550277e+00 3.473799607232409131e-02
1.197709692351200417e+01 2.086945772041791880e+00 3.397128876258738439e-02
1.192803800158151439e+01 2.086481931662063083e+00 3.324203660979301728e-02
1.187889329799108395e+01 2.085270784811386946e+00 3.255041195439503654e-02
1.182975875104223995e+01 2.083318367373450997e+00 3.189625946822780000e-02
1.178073602989017488e+01 2.080635248648808666e+00 3.127995205775635501e-02
1.173193590687744603e+01 2.077236916763780528e+00 3.070056951919658550e-02
1.168347653061101532e+01 2.073143769803769576e+00 3.015806099790926953e-02
1.163548457568170846e+01 2.068381558205316662e+00 2.965176283341268426e-02
1.158809260083215520e+01 2.062980995747229596e+00 2.918209720537594601e-02
1.154124280689201321e+01 2.056958982228908273e+00 2.874573290854729943e-02
1.149370058318902643e+01 2.050303198965478746e+00 2.832631743596694326e-02
1.144552046859858052e+01 2.043119319484065333e+00 2.792090201144748624e-02
1.139685382376823242e+01 2.035477246385742678e+00 2.752893377695840235e-02
1.134782383709686826e+01 2.027428934997225429e+00 2.715021274864946876e-02
1.129853488296802055e+01 2.019016421050265464e+00 2.678411876162211866e-02
1.124907836544621276e+01 2.010275387067796515e+00 2.643186736324484171e-02
1.119953593052887264e+01 2.001237096748783806e+00 2.608996370254242081e-02
1.114998197641585342e+01 1.991929455743993937e+00 2.576152721160434103e-02
1.110048325848197237e+01 1.982377824036265723e+00 2.544464156747025183e-02
1.105110308236197980e+01 1.972605386367585201e+00 2.514027253953974098e-02
1.100189892484596044e+01 1.962633634906008728e+00 2.484701394134249119e-02
1.095292463164149588e+01 1.952482588435703548e+00 2.456549269801708638e-02
1.090423062511117003e+01 1.942171016495955582e+00 2.429498721697166685e-02
1.085586438057499947e+01 1.931716616937726894e+00 2.403572389940824422e-02
1.080787016147884572e+01 1.921136045211607524e+00 2.378702193523318797e-02
1.076029008150278266e+01 1.910445123983137483e+00 2.354871940364005461e-02
1.071316378880366216e+01 1.899658899547596480e+00 2.332128686957671976e-02
1.066652871902332045e+01 1.888791668565511950e+00 2.310361797537980461e-02
1.062042063645148104e+01 1.877857086288025723e+00 2.289630935787809185e-02
1.057487333863824652e+01 1.866868218175040450e+00 2.269867062726570184e-02
1.052991896533722560e+01 1.855837593944986041e+00 2.251051889653877744e-02
1.048558764727105341e+01 1.844777037134318398e+00 2.233217519406201224e-02
1.044190805818698387e+01 1.833697948914720044e+00 2.216291454843351966e-02
1.039890827749685087e+01 1.822611431100999546e+00 2.200290742140134995e-02
1.035661414279901749e+01 1.811528055750240229e+00 2.185162252669353711e-02
1.031505100229772154e+01 1.800457912065855925e+00 2.170922617639059124e-02
1.027424268709306254e+01 1.789410770972460485e+00 2.157536112712036408e-02
1.023421125168669299e+01 1.778395920263257324e+00 2.145032869627055971e-02
1.019497842200664017e+01 1.767422417053652328e+00 2.133314745434255685e-02
1.015656459798854527e+01 1.756498893964888008e+00 2.122472087685492101e-02
1.011898921760631431e+01 1.745633739000502116e+00 2.112406620094111134e-02
1.008227031377921890e+01 1.734834878559353255e+00 2.103129510443806430e-02
1.004642576455140102e+01 1.724110172655310746e+00 2.094649907250866958e-02
1.001147182270941549e+01 1.713466976195787916e+00 2.086945653698329961e-02
9.977424109775743233e+00 1.702912505360794526e+00 2.079991715901420568e-02
9.944297626214254393e+00 1.692453712297900870e+00 2.073766722928304176e-02
9.912106296254062698e+00 1.682097269848403132e+00 2.068316199295706578e-02
9.880862948449884442e+00 1.671849539266604401e+00 2.063549522816848433e-02
9.850579811859503820e+00 1.661716758781575098e+00 2.059532409965651040e-02
9.821268601092970840e+00 1.651704903781237022e+00 2.056203387884602413e-02
9.792939731515875934e+00 1.641819741139872724e+00 2.053583954836585290e-02
9.765603216164079114e+00 1.632066809794826767e+00 2.051647276502447520e-02
9.739267735115090474e+00 1.622451440288429581e+00 2.050383633766574704e-02
9.713941863537659316e+00 1.612978820616859821e+00 2.049805467862397465e-02
9.689632921813442934e+00 1.603653919596480293e+00 2.049873580516322485e-02
9.666347633584228660e+00 1.594481527830045486e+00 2.050588696430714550e-02
9.644091999383272551e+00 1.585466278679279251e+00 2.051970607157120596e-02
9.622871000484272130e+00 1.576612575526813664e+00 2.053957632676284631e-02
9.602688809462852859e+00 1.567924686380972821e+00 2.056596735679438320e-02
9.583549158145062918e+00 1.559406776887521717e+00 2.059854620399783828e-02
9.565454631337937386e+00 1.551062784684181795e+00 2.063686816080505942e-02
9.548406951219128302e+00 1.542896482401399316e+00 2.068155765979518348e-02
9.532407118329485840e+00 1.534911465637818662e+00 2.073170814580020671e-02
9.517455147275631688e+00 1.527111258221623746e+00 2.078822355461332205e-02
9.503550482920529063e+00 1.519499206577609396e+00 2.085070732873185728e-02
9.490691354161658211e+00 1.512078454356424073e+00 2.091830583224821988e-02
9.478875073677915708e+00 1.504852032417100194e+00 2.099159577886315631e-02
9.468098681163457542e+00 1.497822901027816345e+00 2.107040658262401139e-02
9.458357284031807310e+00 1.490993698681772006e+00 2.115473387995175231e-02
9.449645842522981454e+00 1.484367047071718293e+00 2.124431794782011620e-02
9.441957913444282369e+00 1.477945381457861140e+00 2.133904449450067797e-02
9.435286308087128759e+00 1.471730954178368078e+00 2.143882555169232193e-02
9.429622671402043466e+00 1.465725885924664240e+00 2.154359684474167064e-02
